x,y,cluster,term,genes
-4.126487,8.144222,Cluster 0,CELLULAR_COMPONENT,ZCCHC8 LSM14B SLC1A5 EPB41L2 FSCN1 GADL1 HSPA9 JUND CDKN3 CCDC86 G3BP2 JSRP1 MISP LRRC46 SCRN2 PDE8A RESF1 EWSR1 SMU1 WDTC1 ECHS1 LGI3 NR5A2 CREB1 ANKIB1 HIBADH RNF111 THBS2 CRYBG2 DDX17 WRN GMEB1 DDX56 CDKL5 INTS12 CALB1 NAP1L1 AMPH BZW1 PDXDC1 NDUFAF2 SEPTIN12 SURF2 ATPAF2 CCNB1 TBRG4 ATG2B PWWP2B RBM26 STOM ATG7 EIF4B DDX1 TIMMDC1 PFDN2 RGN TMPO UTP6 HNRNPK LTA4H BORCS6 LRCH3 ATP5ME CDC25C GPRC5A AKAP9 GSDMC MARS1 SERPINB5 CCNL1 TDRKH PLIN1 DDX50 CCDC40 CALHM3 PAFAH1B3 SNX1 FUT4 GARIN2 GALNT2 MRPL50 RAD21 SNRPC SOS1 CWC27 MIPEP TJAP1 URB1 MAPK6 NQO1 ZNF3 BCAP31 NCBP2 NUP153 FBXO34 POLN ETFA LAPTM4A AXIN1 NOP56 RPL35 FOXP1 PRPF40A SERTAD4 TTC27 CCT2 SLC38A10 ATP5F1B SLC26A2 FOXO3 KIF1C MCM6 CACYBP CPLANE2 TCEANC GFM2 RBM25 BLZF1 APBB2 NOM1 ZNF638 ATXN2 MTA2 FAM50A TPGS2 PEX14 PHF3 WDR27 TNFAIP1 CCDC24 DDX5 SERHL2 WDR31 SFTPA2 CPOX PPP2R5E CCDC136 CHST12 MGMT SCAF11 TMEM43 VTI1B PRDX4 ANLN CHCHD3 FAM3C CAPRIN1 RALY CALB2 RANBP6 MAVS TNKS USP24 FXYD5 FRMD6 SMARCE1 RPL14 LMNB1 GCC1 KGD4 NELFA BICRA PDPR SYMPK FYN GORASP2 HELQ DCTN6 CTSA FHL2 MRPL30 TAF11 EIF4G1 MTA1 TCF20 ZNF800 DEPDC4 ERC1 TMEM98 EIF4ENIF1 RNF169 BYSL DUT SEC24C KTN1 ZSCAN1 ARID1A DNAI1 PBX1 TNS3 GABPA GBP5 ASMTL IGF2BP2 RBBP6 LPCAT1 ANKRD40 GALK1 SRPK1 NSMAF AKAP8L CWC25 TAF15 PRKCA RCC1 CHAMP1 OTUD3 ZNF148 ZFTRAF1 CBLL1 HNRNPC DNAJC2 VPS50 CORO1B NOC2L S100A6 CCDC174 ACAA1 CD63 NEURL1B PPP1R42 BMS1 PDCL CANT1 ZNF326 PSMD6 SERBP1 UBAP1 EIF3D ARMC10 OXR1 IFI16 POLR1F SEPTIN9 ETFB LDLR SHMT2 SLC10A3 SMCR8 TEFM SAAL1 LARP4 ZNF280A OPTN FAAP24 DPF2 HDAC9 ZFHX3 FAM9B ARFIP1 G3BP1 KAT6A TRIM3 CREB3L1 DDX18 FNDC1 AGPS RPS6KA5 ZC3HAV1L SUCLA2 CD44 PROX1 RSL1D1 CEP89 PABPC1 TPD52 PUF60 RAD17 RPS14 ZNF821 MAX PSAT1 RGMA HNRNPA0 CLCC1 IMMT MITD1 OCIAD2 ARMCX3 CDC42EP4 APOOL EXOSC9 IL1R2 SP2 HAL SART1 IARS2 WIPF2 ADAM19 LARP4B S100A4 NOP58 FKBP4 SMAD9 COL5A1 GNMT GUCA1ANB-GUCA1A CS PDCL3 VAPA CCDC146 CKAP5 RELA UBA1 IRF2BPL ETV4 GATAD2A EMD CD74 SETDB1 MICOS10 MORC3 RRBP1 KIF4A TFAM PRCC COL14A1 TRAPPC14 ID2 SUPT5H DNAJC9 CELF1 SMARCB1 GOLGB1 NLRP14 CCDC12 TRAP1 VPS26A XRCC1 SDF4 EYA3 GOLGA2 RECQL ZC3H14 ABCD3 FRYL CALCOCO1 TARBP1 ZBTB2 CFAP119 MOK HADHA HINT2 POLDIP3 WDR93 CREBBP RAMAC GINM1 CMTM2 TIPARP RBBP7 PEG10 RPS25 CCNT1 SFPQ NOL8 MSN CDK5RAP2 NES KCMF1 SYAP1 TIPRL KIF4B MTIF2 ARHGEF40 GTPBP8 ZFPL1 ASCC3 LUC7L3 GIGYF1 MDH2 ALDH3A1 CCDC59 DCAF5 CCDC124 AMPD3 SNX9 HPS3 FADD UBE3D GNPDA1 CDV3 KRT8 RNF208 GOLM1 WAPL FAM135B VPS13A SON RPS8 CCN4 PPHLN1 GARIN5A CCAR1 POLR3E PTPRH MRPS9 WRNIP1 NPY SENP2 RBM5 ASXL2 HADH CRYAB GOPC VPS37A TKT ATF7IP SMAD3 BARHL2 CDC45 SCAF4 BEX3 ELOVL5 FBXL19 STRN3 RACGAP1 LRRC71 ZNF266 BBS7 H3-4 MFSD9 TSTD1 UBQLN2 CAMKK2 GORASP1 POGZ IL17RC ACBD3 KCNQ2 DPYSL2 NME7 GRPEL1 NCSTN SMARCC2 THRAP3 ZNF862 XPO5 QKI FDX1 SLC35F4 JUN SCIN RAD51 WTAP ZNF574 NUP54 SOX9 METAP1D PTBP1 DCXR KIF20A CAPN14 TFRC IPO5 CEP63 COX6B1 PPP4R2 CTBP1 IDH3A CLTA NKTR THAP4 ALDH6A1 ST13 EGFR MARVELD3 NAALAD2 ZBTB11 IRF2 KHDRBS1 BPNT1 MORF4L1 ICA1L YBX1 ZNF507 ZFR2 GAD1 POLR3B FAF2 USF3 RBM10 ADA TREM2 STC2 ZNF584 HDAC1 FGFR4 MAML1 CTNNB1 FAHD1 AHNAK BBS4 PNPLA1 SIM2 SLITRK3 TMA16 MAGED2 MAN1A2 SLC9A5 SCAMP2 CITED2 MAP4 SND1 LYSMD3 RBM38 LGALS1 SERTAD2 TMEM87A SRRM2 POMP TUFM RBM6 USP36 VHL RSBN1L ANAPC4 GRPEL2 PCM1 PDLIM3 AHR VPS26C PKM DGLUCY PHB2 CKAP2L DDIT3 TTC19 LMX1A ZNF655 SRSF7 KIF11 ZSCAN21 FABP2 GTF2I BPGM DNAJC18 TACC3 KNOP1 SHC2 VIL1 PGM2 CCN2 CFAP410 RBM8A DAND5 METTL17 TNFAIP8 PELP1 PSIP1 RAB11FIP1 TTI2 KRR1 SFXN1 AKAP1 PUM1 CIAO2B ANAPC2 PMEPA1 SMARCC1 RGS16 CHCHD2 TOX2 NCOR1 OGDH FKBP3 NUDC ERCC5 KARS1 RPS15 PLD5 PSMF1 CCDC137 TET2 PDIA3 PDS5B TRIM52 DDX41 HSDL2 RCAN2 PLCH1 TOMM22 SF3A1 CLPX KRT13 TBL3 OTUD5 PABPC4 CALCOCO2 NUCB2 RASEF ELMOD1 CNTN5 MRPL45 EIF2B3 POLR3C OBSCN DOCK3 SPAG7 TSPAN18 HDHD2 HAUS6 STIM1 HDGFL2 SUB1 CBX5 ZC3H18 CYP51A1 SRPX2 DCAF11 MCOLN2 SLC26A8 TOMM20 ARGLU1 SH2D4A CALU UHRF2 RARB VAPB ADNP CAGE1 VIM YBX3 BARX2 REXO1 BRD4 CARS1 DMXL1 IFRD2 USP2 LBR LTV1 CENPQ PICALM LRRC23 CUL4B NSMCE4A UBE4A ALPL MCMBP SLC6A14 GPATCH4 LPIN2 QRICH1 SEC23IP CLYBL STIM2 DOCK5 STX16 WDHD1 MEF2C PDS5A NOP16 UBTF HNRNPUL1 RAD9A GRSF1 CDAN1 VWA5B1 PPP1R21 MRPS22 APOA4 BRCA2 MPHOSPH10 MSL1 RPL15 SOAT1 RBM15B EXOC4 JPH4 PTPRE ZMYM3 HDGF PGM1 PPIG PYURF ABL1 TGOLN2 RASGRF1 MRE11 KYAT1 AIMP1 HSP90B1 LIMD2 SMTN EIF4E CEBPE TAF1 TSHZ1 TICRR CAAP1 HIVEP3 ZC3H15 HSPA5 GNL2 PCNT PPP4R3B MCPH1 PES1 CANX RAD23B YARS1 PHF20L1 KNL1 CNKSR1 BOC NUP188 HROB LSMEM1 POLR2F RARS1 FCER2 COPS3 PHACTR3 FUT8 CNN3 CCDC6 PAPOLA U2AF1 PARP14 RPL22L1 SCG2 SRRT MAPRE1 ACADM RAB3C SYCP2L SKA1 BRF2 AHNAK2 NPM1 TANC2 PILRB BICRAL SHROOM1 SPTB PYGL AKAP4 DNMT3A GPKOW SUPT20H TERB2 PRPF4 CASP8 ANKRD2 TRIM28 EZHIP SUGP1 CELF3 CSK BSDC1 IRF9 BAG3 LTN1 RUSC1 HSD17B4 HIP1 MYO5C CHTOP PSMD7 SNW1 CRTC2 SPACA9 HS6ST2 BTNL8 FUS ACAD9 NDUFAF1 NIPSNAP2 POLR1G LRGUK SRPK2 MLF2 GOLGA1 USP47 PPP1R8 PCK2 PDHX ZNF544 SIK3 ZNF687 MIER1 NMT1 NACC1 NDUFV3 CLOCK GOLIM4 RPS6KB1 SPOPL GTPBP2 TCOF1 ZNF470 DPY19L4 ILF2 TAB1 FIP1L1 KRI1 RPUSD3 EPG5 NDUFB6 PLCG1 TBP EIF5 ERC2 HSPD1 AKAP12 JAG2 PPM1G OXA1L SLC16A1 TMEM144 ZC3H4 PPM1K TOR1AIP1 SF3B6 ZDHHC18 TIMM9 COG7 NUP35 PTPN1 RBM48 PARN TMEM132C FXR1 DNM1L EBNA1BP2 EP300 PM20D1 SRRM1 SFXN4 DDX42 TMEM30A HNRNPR HFM1 P4HB RRM2B POLM RFK GTF3C6 BCLAF1 RRP1B TOMM70 HEXIM1 GCN1 DTNBP1 MSH6 SGTA SLC41A3 BCORL1 DRAP1 AP2B1 FTSJ3 SRSF6 U2AF2 MIS18A SECISBP2L MAP1B MEIS1 GRN NAPEPLD PPP6R1 UPF3B YLPM1 ZNF317 DHX9 FKBP5 PPIL4 NLRP10 ZCCHC7 GAPVD1 PDSS2 PSMA5 POLR2A GPX7 GNL3 ETHE1 ESF1 AKAP8 HSF4 PTPMT1 CDX2 CIC CWC22 UNK CD2AP KCNG1 NOLC1 SIN3A HGS TRIM32 LRRC59 DDHD2 GPATCH1 TTF1 HNRNPM CSE1L KIAA1671 LIMA1 LRPPRC MCM4 MCRS1 PPP4R4 PRPF19 ADPRS SLC25A31 THOC1 RPL10L COPE WDR81 YIPF3 MKI67 MEF2D HNRNPU IFT20 JRKL ATP2C1 FAM98A NIFK TXNL1 SUGP2 CDHR3 TRMT44 CD83 ANKMY2 FUBP1 STAU2 KHSRP FZD6 EZR NONO PI4KB TSPAN33 NASP CNOT3 ITIH1 VCF2 GLYAT LGMN SCAF8 RC3H1 SLC30A6 GOLM2 SARNP CCDC57 P4HA1 TFG COX5B TMC3 ADAMTS1 CCDC47 NPAT UBE2C TPR PHF20 MASP2 PLCB2 TRUB2 ANAPC11 API5 NUDT22 LRRC41 CSDE1 PSMD10 PPP1R13B TTC1 PCDHB11 HBP1 GNE CFAP97 TMEM94 RTN4 SAFB RBM33 NUTF2 SETD1A KIAA0586 COX20 PPP4R3A DYRK4 JPT2 LFNG BPIFB2 CHD1L RBM12 ALPK2 GSTP1 H3C7 RBM27 MTDH NUMA1 TXNDC11 NUP50 H2AC4 COG5 PRRC2C GARS1 RPS10 TESK2 CFAP157 FTH1
-3.4096649,7.2489967,Cluster 0,CYTOSOL,DYRK1A FAM221A HIGD2B FLNA FSCN1 TEX35 GADL1 TOMM40 SHISA3 NECAB1 CDKN3 G3BP2 SNRNP48 ZC3H15 LRRC46 CLNS1A HAP1 RPUSD1 LGI3 RNF111 ZDHHC1 ANKIB1 THBS2 NAV3 MUC12 RNF207 FNIP2 INTS12 AMPH SWT1 HDX CAMKK1 TBC1D4 ATPAF2 SPDL1 CCNB1 PSRC1 ANAPC16 ATP6V0A4 PFN1 PBXIP1 STOM APBA2 ATG7 IL12RB2 ACLY TMEM266 EIF4B DIPK1A PFDN2 SMC4 DQX1 ZNF70 LTA4H BORCS6 LRCH3 EIF3E HSPH1 TBL2 RPS20 TDRKH MARS1 SMG7 SERPINB5 TNRC18 ZBTB33 LHPP MRM3 ZDHHC21 GARIN2 ZNF169 AKT1S1 CCDC112 MRPL50 NFKBIE SOS1 SYNRG WDR77 ALDH4A1 SKAP2 MAPK6 NQO1 CFLAR ASB9 ADAMTS15 LRIG1 RPS23 RAB1A ARHGAP11A FBXO34 LIMK1 LAPTM4A SESN2 RPL35 PRPF40A SERTAD4 CCT2 TACR1 IKZF3 RIGI SPATS2 SPATS2L CACYBP CCDC9B LRRC47 TOR1B MANSC1 CDK5 RPS6 MTR ATXN2 STK17B EPS15 TAMM41 MBOAT2 AP4E1 SORT1 CCDC24 DTD1 PRKAB1 WDR31 PIGQ ZNF185 PPP2R5E TRIM46 THSD1 PA2G4 LIF PSMD8 RNF25 PRDX4 CAPRIN1 CALB2 IPO7 RP9 RPL14 SLC18B1 KANSL2 LRP12 SDE2 ABCB1 HARBI1 SERPINI1 TRIM26 DNAJB1 ITGB8 PDPR SYMPK SSR3 DCTN6 CDC37 FLNC FTL RNASEL TFPI EIF4G1 NAA15 ZNF800 EDN2 PLAA ERC1 DAZL ZFYVE16 ZNF768 HSP90AB1 DNAI1 PPP2R1B HMGCS1 ASMTL CDPF1 COL16A1 IGF2BP2 IKBKG CDR2L GALK1 SRPK1 ARHGEF17 ARHGEF1 PRKCA NIBAN1 OTUD3 CHMP2B RUFY1 INPP5J DNAJC2 VPS50 CORO1B DIXDC1 AKNAD1 FXR2 LOC112694756 TRAPPC4 S100A6 AKR1A1 AMPD2 CAPN1 FKBP14 KANSL1L TANGO6 ESD SAMTOR ORAI1 PPP1R42 PDCL HBS1L ARHGDIA CREB3L4 EIF3D MARCKS SERBP1 EIF4G2 RSPH3 HYLS1 THUMPD1 ELMO2 HSP90AA1 SPRY3 SNAP29 TXN2 LARP4 DECR1 OPTN CASP1 POLR1A HOMER3 G3BP1 GLOD4 CREB3L1 CLTC KIAA0753 ZC3HAV1L BHMT KRT23 AGBL3 EIF3G GABPB2 KCNC2 NPPC PACSIN3 SCARB2 THRA FAM43B RMDN2 CEP89 HSPB8 PABPC1 UNC45A WDR55 KPNB1 TPD52 RPS14 ELOF1 BAG6 NAA20 PSAT1 RGMA CTTNBP2NL IGF2BP3 TOMM34 CCDC159 MYO19 IDI1 VASH2 BEND3 GORAB PDCD5 YWHAE RCCD1 IL1R2 HSPA6 HAL LMLN RPS6KA4 RHOT2 IARS2 ZNF268 AZIN2 LARP4B PEX5 PFKP RFXANK BID FKBP4 SMAD9 SSH3 EIF3H GNMT VCF1 HSPB1 PDCL3 MARCHF7 CKAP5 APEH RELA CCNG2 RGPD1 SETDB1 TGFBI ALMS1 OSBP2 PBK EIF2B2 DLST COASY ID2 PIGN SUPT6H DNAJC6 CDCA7 GPX4 SNX15 GFER TRIM11 SNRPD2 SGCB ANKRD45 NLRP14 TOX4 MCM3AP FRYL ASAP2 CALCOCO1 SYCE1 MAN2B1 CFAP119 BAG4 SVIL SLC19A2 MOK ADAM17 MAGED1 GART BMERB1 PSMB3 TAF6 PEG10 RPS25 SYTL4 EIF3I NCBP1 RRM1 KCMF1 NSFL1C DRC12 RRP8 SYAP1 TIPRL ZNF503 CENPE LYRM7 ASCC3 CCDC83 STAT1 ALDH3A1 CCDC124 CEP57L1 EEF2 GLO1 ATP8B1 KPNA5 FADD MAP2K2 EXOSC10 GNPDA1 CDV3 SEC14L5 RNF208 MVP SCRN1 DLGAP5 RPS8 CCN4 APOL1 GIGYF2 OLA1 S100A2 SENP2 SHC1 STRN4 CD81 INVS AP3B2 NAA16 MICAL1 CRYAB ATP5MJ COL6A1 GIMAP8 RENBP CEP70 NRBP2 FAM151B LARP1 BEX3 ADSL SMAD3 CACNA2D3 STRN3 REXO2 LRRC71 CEP295 SH3KBP1 KCTD21 RADX RNF216 PPFIA1 WWC3 CCDC152 UBQLN2 CAMKK2 CHGA LRRFIP1 HMGN3 NCAPG STK39 DYNLT2B STUB1 SPINT1 MBNL1 DENND4C DPYSL2 RPL34 RAB32 TWSG1 SELENOP GCA ENO3 INTS10 THAP11 RAD51 CEP170 KATNB1 SPATC1L PRKG1 FLYWCH1 IKBKE LRRC37B ENAH ANXA1 IPO5 PPP4R2 NKTR RPL26 ST13 RIPK2 EGFR TNKS1BP1 SASH1 IRF2 PIK3R1 AXIN2 MPHOSPH8 FANCA TXNDC5 YBX1 TPD52L2 CCDC15 SLC26A6 EDNRA HIP1R ADA EFR3A KAZN PCNX3 TUT7 NTPCR FGFR4 UFL1 SNX11 ANKRD34A LRIG3 OPA3 AHNAK USP14 BBS4 PSMD4 EVC NCAPH RPL27A PSMC5 SLC46A1 EIF2S2 FTO GSR USP15 SPATA7 MAGED2 RPLP1 SLC9A5 RPL26L1 MAP4 INTS11 RPS6KB2 LRRN1 SMN2 KCNE5 SND1 LYSMD3 SLC12A6 LGALS1 SERTAD2 RPL19 FLNB PDLIM3 AHR ZNF598 PKM CACTIN DGLUCY LDHA SNRNP40 ARFGAP1 ZBED1 DFFA EIF4H BAIAP2L1 EPRS1 KIF11 R3HCC1 NFKBIA SRP54 FABP2 ITGB7 PYM1 RFC4 TACC3 VIL1 KNOP1 SHC2 FTCD NF2 AURKAIP1 AHCYL1 MPP3 ZFP30 DMPK ADCY10 ATIC PDE3A CIAO2B CDC123 COPB2 FBXW8 PUM1 PAPPA RGS16 BEND7 ARL6 FAM13A PDCD6IP ALOX15B KPNA1 LLGL2 AHSA1 FKBP3 NUDC KARS1 AARS1 MRPS15 RPS15 BRD1 PSMF1 TIGD7 LANCL2 STXBP5 CRYZ GPATCH3 PLEC KLK10 DAAM1 POLK ECT2 RAI14 OTUD5 OXSR1 AAK1 DNAJA1 CALCOCO2 CASP4 PABPC4 COQ8B RPS10 ELMOD1 CNTN5 EIF2B3 OBSCN DOCK3 WDR1 LARS1 PRKCH FAM114A2 PSMB10 KCNA10 FAM83H STXBP4 MCOLN3 HAUS6 AFG2A GNA12 EFHD2 MCOLN2 UBAP2L SLC26A8 METTL5 PIP5KL1 ZNF135 SH2D4A CAGE1 YBX3 CARS1 USP2 AMACR PLA2G4A SAMD4B ATP6V1C1 PRSS54 HS1BP3 LTV1 NMBR PTGES3 VASP FAM185A DUS2 MTFR1 TSPYL6 UBE2I WDR6 ALPL TBCB KIF5B MCMBP MAGEA11 LPIN2 DOCK5 DAZAP1 MAP4K2 CNRIP1 CHRM1 TGM2 ZNF195 CDAN1 GAPDH LAMC2 APOA4 BRCA2 CUEDC2 RPL15 LACTB2 ABLIM1 MALSU1 JPH4 MADD TSC2 SPAG9 COQ9 PPIG TMEM44 NAA10 PDZRN3 KYAT1 AIMP1 MAP2K4 SV2A CCNB2 MKRN2 EIF4E RPL38 ATXN2L SUDS3 LARP1B IL37 AK5 ELOA HSPA5 TP53BP2 ARFGAP2 MAGEA1 FLII PES1 RSL24D1 YARS1 CHD9 CCDC8 EML4 TTLL10 CNKSR1 CTSF GYS1 HROB LSMEM1 CCT5 FAM120A RARS1 ANXA3 COPS3 CDC14A FUT8 CNN3 CCDC6 TPST1 PARP14 ZFAND5 KIRREL1 MAPRE1 UBAP2 RAB3C URGCP PSPH FMNL3 PRPF40B PRRC2A RAVER2 GRAMD2B AHNAK2 COL1A1 BIN1 EEF1AKMT1 MMP15 TANC2 OAS3 TYW3 SPTB PYGL DKK3 CASP8 ZC3HAV1 HTATIP2 SKA3 DRG2 DDI2 NCAPD2 GSK3A ADAMTS14 PLPBP ENO1 CSK ENTPD5 IRF9 SRP68 BAG3 RNF19B CLPB LTN1 TRMT11 RUSC1 PSMC6 MYO5C PARK7 PER3 PUS10 RIPK1 GLUL VCP FAM118B FMR1 NDUFAF1 KLF9 S100A3 SLC25A21 XPNPEP1 LRGUK SRPK2 TSPAN14 ANKZF1 DDO EHBP1 NPLOC4 GSTM3 TSEN2 CEP126 CHST10 RALGAPA1 NMT1 WASL AKR1B1 UBE2D2 ACTR2 DNAJB4 AKT3 URI1 TAB1 CCBE1 SELENON EIF4EBP1 RPGRIP1L EXOC7 INSM2 PLCG1 EIF5 TBP ZMYM4 ERC2 AKAP12 CARD8 KLHL7 PHGDH B2M GCLM RDM1 ZC3H4 IMPDH2 SDR9C7 ATP23 MMAA ABTB1 NCF2 HOMER1 RB1CC1 TMEM132C DLEC1 FXR1 DNM1L ADRM1 GSPT1 ZBTB45 KIF18B RPL9 AFTPH GSDME RILPL2 CCDC102B PRKCI ARMC7 ZNF263 GCN1 BLOC1S6 MSH6 ZSWIM1 MMUT BCORL1 DRAP1 SYNCRIP ZNF23 FIGNL1 PRKRA ANK2 SUGT1 KIAA0513 MSTO1 MYO7A SNX9 BNIP3 BAIAP2 RPL23 TBC1D30 ATOSA GPR132 MIS18A PPP1R3B MAP1B PPP6R1 UPF3B NAPEPLD PI4K2B TMEM121 GPSM2 TSC22D2 FAM131B CSKMT FBLN1 ZCCHC7 GRAP2 AIMP2 IFT81 MTARC2 GAPVD1 AOX1 ABHD13 PCMT1 APAF1 DHX30 GLT1D1 PDSS2 PSMA5 RPS21 UCHL1 IFITM1 NIBAN2 PPP1R37 TXNDC2 CWC22 PUM2 BORCS5 CD2AP UNK EFNB2 CARMIL1 LPP MYBL2 HGS SPC25 MFSD2A DDHD2 CDK16 FUZ DZIP1L CSE1L LIMA1 PPP4R4 TSC1 ITGA2B TEX9 GLE1 ICE2 RPL10L TXLNG SRFBP1 CRELD1 MAGI1 ABCF2 ATP2C1 ALG5 CCT8 RBM19 TXNL1 USP11 PRMT5 LAX1 MTCL3 ANKMY2 KPTN STAU2 UBE2L5 RARRES2 QARS1 GOLGA4 TSG101 GALNS PI4KB RPS3A ATRX NADSYN1 CRLF3 CNOT3 CDK5RAP3 GIPC2 LGMN MAP1S TMEM268 KLHDC8B PLEKHM3 RC3H1 KRT6B CTPS1 LRBA SPAG16 TFG EPSTI1 UBE2D4 AKR1C1 UBE2C EIF5AL1 ADAMTS1 TMC3 TAB3 ANKRD10 PLCB2 SETD2 RFX7 TRUB2 CCDC106 TANK CSDE1 PSMD10 AHI1 PPP1R13B IPO4 TTC1 FBLN5 EPN1 GNE IL18 NR3C1 ADAMTS10 PACS1 RPLP0 SOX8 RNASEH2A SPART UBAP1 UBE2D1 JPT2 RPL30 MARCKSL1 MDM1 TNIP2 ZNHIT6 LIN9 IFT25 GSTP1 STBD1 PTDSS2 TXNDC11 PSAPL1 PRRC2C ATP6V1A GARS1 MOSPD3 CFAP157 HEATR5B
