x,y,cluster,term,genes
6.563215,6.568022,Cluster 0,SUBSTANTIA NIGRA,SLC18A2 VASP PTPRR ROM1 TMEM220 KCTD18 ANKRD42 KLF4 TAF13 GFRA1 BMPR2 TDRD5 KLHL35 GFRA3 CANT1 ABHD5 SLC7A8 SUN1 ADCY8 NOTO KIF1B PRNP ANO10 DCTN6 GBGT1 VMA22 HPGDS AZIN2 ZNF584 UFL1 CALB1 KCNMA1 RBP7 ZNF442 EVL UBE4B COX10 C1QTNF3 ATIC PIP4P1 S1PR1 LMBRD1 ZSCAN1 UBE2F LSM1 OMA1 TOR1A SLC16A4 GM2A CHRNA6 MAPKAP1 EFS SOX14 SPRY2 ZNG1B JMY EML2 RBM4B NDUFS1 AKAP8L RSL1D1 SDHA ZNF439 ZNF34 LANCL3 PDE4C ANGPT2 TARDBP THAP10 TRAF1 RASGEF1A MLH1 CHRNB3
6.99421,4.898302,Cluster 0,SPERMATOZOON,WARS1 SPATA6 ATP1B1 AKAP4 CD46 IZUMO4 CCIN PRM2 EXO1 OR7A5 SPACA3 DNAI1 OR7A10 AKAP3 ODF1
6.7261643,5.017278,Cluster 0,RENAL CORTEX,PAX2 SLC9A3 SLC17A1 SLC22A2 ENPEP SLC3A1 TRPV4
6.998947,6.5381503,Cluster 0,GLIOBLASTOMA CELL,APH1A TMED1 PHF20 BLTP2 SDF2 SGK1 RIN1 NDUFA2 KCNMA1 CDK13 CCND2 MAP4K4 CENPU APH1B NANOS2 KIF13A AMOTL2 SPRED2 SPRED1 TNNC1 UBAC1 FAM234A VTI1B
5.641106,6.246407,Cluster 0,MYELOMA CELL,CXCL11 IFNAR2 NUP153 ATP6V0D1 NSD2 ATP6V1C1 IFNAR1 ACP5 DCAF8 IL6ST TCIRG1 CTSK IL36B ATP6V1E1 EIF4E LIN9 ITGB3 GAB2
6.7994924,5.227193,Cluster 0,GALL BLADDER,CCKAR LYRM2 PMS1 AGK NME5 MUC5B ZNF670 MLH1 CENPK
6.543013,5.310789,Cluster 0,FRONTAL LOBE,HOMER1 CACNA1A UGT2A2 CA10 GABARAP NRG1 PARP3 SETD2 ASIC2 RASGRP2 PRPF40A FICD PRKCZ CHRNB2 SNAP25 BTBD8 HIPK2 HOMER2 KCNK4 RASGRP1 CELF6 BCOR PKP4 KALRN GABARAPL2 SLC6A4 FOXP2 SLC43A2
6.709125,5.514634,Cluster 0,ERYTHROBLAST,RHCE DAZAP2 TINAGL1 SRP19 ARG2
6.139256,5.90689,Cluster 0,PARATHYROID GLAND,KCNJ16 PKIG COMMD5 PPP1R8 CASR VPS29 SNX15 MS4A7
6.883561,6.573313,Cluster 0,ASTROCYTOMA CELL,NUDT6 APH1A EEF2K NDUFB9 PRKAG1 CNTNAP3B TMED1 VCP HIF1A TP53 PHF20 BLTP2 SDF2 SGK1 PATL1 TNFRSF19 RIN1 MICOS10-NBL1 RFX4 FGF9 GAPDH CDK15 TRIM29 NDUFA2 WDR62 APRT CAPN2 TRIM47 DDX56 KCNMA1 DPP9 CDK13 CCND2 FAHD1 CENPU MAP4K4 HECTD4 APH1B NANOS2 TMEM102 NLRP11 RNF13 PRRG1 SLC46A1 KIF13A HNRNPA2B1 UBE2F AMOTL2 BCL2L13 RSPO4 POU5F1B SPRED1 PDCD4 SPRED2 LRRN2 TNNC1 NXPE3 IKBKG CCL2 CD44 FAM234A UBAC1 AIF1 GLIPR1 HYOU1 VTI1B VCAN VEGFC CLU
7.1065693,5.2393217,Cluster 0,B-LYMPHOCYTE,IL37 CHST15 GTF2H4 E2F3 EPB41L2 MTF2 NAIP SDCBP RO60 VPS72 GTF2H2
5.921531,5.657039,Cluster 0,THYROID GLAND,APH1A TMT1A ZCCHC24 SPACA9 KDM8 TMX2 TMEM234 GPR82 SYS1 ZGPAT DTX2 PKIG MYOF DUS3L PPP1R8 EDEM2 SAA2 KLHL12 CTSK PYROXD2 ZNF750 SLC35B2 MARK4 LACRT GDPD5 PWWP3A BPIFA2 EIF4E2 MTHFD2 SYDE2 IPP HHIPL2 PKMYT1 PRUNE1 ZNF525 SNX15 HSD17B12 DUOX1 MUC1 MTHFSD TTC12 CALCOCO1 ARRB2 PELI3 ATG13 TRIM6-TRIM34 MYADM LMOD1 STOML1 NAA40 DHDDS ELP3 PYCR3 PRH1 COMMD5 RNF14 ADRB2 MS4A7 CDK13 CST4 NOSTRIN GFRA4 ELMO3 ZNF665 CADPS RANBP17 SLC39A1 SCGB1D1 BMP2K TMEM43 CACNA2D2 ZNF407 AKAP5 NELFCD RPS6KA1 FOSB KAT7 CC2D2A MYH14 SIGMAR1 CST2 HTN3 RNF20 S100A13 CTSC ADPRS SLC6A6 PNPO ADCY6 SCN9A STATH MRAP SLC5A5 GHDC TRIM24 TPO DTWD1 KIDINS220 NCOA4 PRMT5 LHCGR PRXL2B LARP1B ZMAT4 GJB6 GOLGA8B PRH2 KIF9 SLC25A10 IYD TRIM56 SASH1 CCDC6 FDCSP DUOX2 DUOXA1 SYNE3 ACOT11 TG SCGB2A1 AKAP13 DEPTOR NUDT14 OXGR1 SLC26A4 RETSAT TSHR TKFC ARHGEF12 SNX11 PRKRIP1 KCNJ16 CASR SLC25A16 VPS29 DUOXA2 TTLL3 ZNF385A ITPKC XRCC5 NKX2-1 TRIM33 ST6GALNAC6 PDE8B UBE2Z PARP10 RNF213 FAM83A XPO6 FLNB ZNF619
6.8942065,5.6974416,Cluster 0,SEMINOMA CELL,RCL1 ZNF28 BLTP1 PUS7L GIN1 ETV1 SLC30A6
7.1601524,6.069363,Cluster 0,LUNG CANCER CELL,CEACAM6 PKM G3BP2 DCLRE1C EIF3M FBXL15 CCDC167 FZR1 KLHL21 RNF135 RBBP5 MYD88 FUBP3 KIF20B KRT6C SLC35B2 RBX1 HDX CACNA1D PLAUR BORCS8 EXOSC2 EPCAM HILPDA SCRIB GADD45B TMPO HNRNPK EIF2S3 HAUS3 RPL36AL ATP5F1A RCAN2 SUPT16H CACNA1A CYBC1 XPA AVPR1B LIMK1 CRMP1 STK38L TRPM6 YTHDF3 RARG HDHD2 RTN1 SPAM1 SMOX LGALS8 RPL32 AVPR2 NLRP3 MVP SSRP1 AKIRIN2 CCT6A PCSK7 ATAD3A FXYD3 ZG16B TP53I3 TP53 FERMT2 IL15 EIF3J LRP1B HRAS GRSF1 ATP6V1F SKIC3 RTCB RTN2 SLK CTC1 MAP1LC3B ANKFY1 ZNF547 DCUN1D1 CXCL8 NUP98 RBBP6 STC1 RIOK1 TNFRSF11B KRT6B CCT5 GET4 APEX2 UBE2C MS4A3 NAALAD2 SAT2 RPL36 CD99 JUP C2CD5 KRT6A ITPA POLR1A PGBD5 YTHDF2 CRELD2 NMNAT2 ZNF695 TWF2 PSMC5 SLC3A2 NRAS SNAPIN FGFBP1 FGFBP2 TMEM222 EMC8 RPL19 TRPT1 TPD52
7.121155,5.6693034,Cluster 0,SCIATIC NERVE,CNTF KLKB1 MYH14 SH3TC2 SBF2
5.984517,5.7297378,Cluster 0,PAROTID GLAND,SPRR3 BPIFA2 HTN1 SLPI CST5 HTN3
6.3041506,6.0100822,Cluster 0,MEGAKARYOCYTE,MAP3K11 MATK HPGDS ZFPM1 GP6 MED15 PSEN1
7.2938886,5.5953097,Cluster 0,RENAL EPITHELIUM,GALNT11 NLRP2 CPT1C ARHGEF28 DDX39B HERPUD2 DISP1 GALNT6 MTMR14 AUNIP NOX5 LMF1 KIF22 RHCG TMEM53 TOR3A TSEN34 RBM25 ZNF335 CTC1 RHBDF2 FARS2 MUSK CCNO HAUS4 FAM222B YIPF5 GRHL3 ATP13A1 ZNF385D DNAJB12 GRTP1 CCDC134
6.912794,6.6685686,Cluster 0,GLIOMA CELL,APH1A SCG3 PIGBOS1 VCP CCNDBP1 BLTP2 CDHR1 CDKN3 RELT PATL1 GEMIN7 TNFRSF19 MICOS10-NBL1 FGF9 TRIM29 TBC1D24 TRIM47 AACS DDX56 AIPL1 CCDC28B EPB41L5 CEP83 UNC119 CENPU CAMSAP3 SETX PCLAF BCL2L13 SPRED2 METTL2B PDCD4 CARD9 SRRM4 CCL2 DDX1 FAM234A KIF4A TFPT HYOU1 PTPRF VCAN ZNF124 GOLGB1 GPBP1 DCD CWF19L1 PRDM2 ATP5F1A SLC4A11 EEF2K TRAF4 CNTNAP3B TMED1 HIF1A SGK1 PHLPP1 AHCTF1 RFX4 CDK15 UBR7 NRL RTBDN TMEM145 DPP9 ANO2 CDK13 CIZ1 DCLRE1B CTPS2 TMEM102 PRRG1 AMOTL2 RSPO4 ZIC4 PPP1R3B PIGQ AIF1 GLIPR1 PROM1 VTI1B DXO HM13 DNAJB11 LAPTM4B LRRN2 CCDC25 NUDT6 NDUFB9 PACC1 NR2E3 TP53 NT5DC2 SDF2 ANGPTL7 ELAVL2 RBP3 PTBP2 GAPDH ZNF195 NDUFA2 CUEDC2 CAPN2 YY1AP1 CCND2 MAP4K4 ZNF74 NANOS2 MAGI1 RNF13 ALPK3 TRIM24 HNRNPA2B1 MMD2 CDK5RAP1 VCPKMT SPRED1 JKAMP XPO5 CEP85 IKBKG KHSRP NXPE3 SPC24 TYW5 EGLN3 ZCCHC17 VEGFC TEDC2 PRPF31 PRKAG1 PHAX PHF20 CHD6 MACROH2A1 RIN1 TPD52L2 FABP12 CAMKV WDR62 APRT GALNT14 ABCC6 AFG1L KCNMA1 RAX FAHD1 POC1A PXMP2 HECTD4 APH1B NLRP11 SLC46A1 KIF13A STRBP UBE2F POU5F1B TNNC1 GSG1 UBAC1 CD44 CELF3 UBE2Z CLU MOAP1
6.623614,7.2070394,Cluster 0,DALTONS LYMPHOMA CELL,LRR1 NPM1 SOCS1 GIMAP4 CCNT1 AKAP8L JAKMIP2 APOBEC3G SOCS3 GLRX3 PCSK7 SOCS2 TCF7 WASF2 TAOK3 ILF3 ZNF593 SEPSECS
7.2040014,6.6474814,Cluster 0,URINARY BLADDER,AASDHPPT HOGA1 CRTC2 FCHO2 SLC35G1 ACTR6 ELF5 ATP1A4 RSRC1 SLC37A4 IDI1 UQCR10 APOO WSCD2 ZNF7 COPZ1 NSA2 EMC2 RNF135 SH3YL1 ARF4 PLEKHG3 DRC8 ELMO1 AKR1B1 STK32A CHMP5 TNFAIP8 KRR1 CLEC1B FABP4 KANSL1 PUS7 EIF4E2 AKR1C2 GLRX3 SDR42E1 SNAPC5 CDC73 RGS2 GPR87 MLF1 PIN4 CCL2 GLRX PARVG POLD4 TIMM8A ZNF410 TIMM17A FRK SESTD1 KCNH8 HSD17B7 PSMB7 SNRPA1 FRYL SSX4 SNU13 PSCA EEF1E1 ATF4 NUP42 DYNC2LI1 UQCRB ZNF566 TMEM183A MOB4 PTK6 ALKBH6 RFK WAC MPV17L PSMA3 TCIM ALDH1L1 MBIP ING3 GJB3 SLC7A1 SYNCRIP EMSY ERCC6 PSMA7 CDK7 MARK3 MON1B ANXA2 PLA2G1B POPDC2 SORBS2 PRDX1 CALM3 DAPK3 CA2 CEP57L1 UBE2W DNAJA3 DTD1 MED7 MRPL48 SLC39A1 OSTC HUS1 TGDS HADHB SECTM1 DAPP1 SPTLC3 PTGES3 VAMP3 NRF1 OLA1 P3H4 CFH MBD5 CCNH AGA PPP6C FXYD3 RALGAPA2 SP100 FASN B3GNT2 UTP11 DDX51 AKR1B10 CALM2 PNPT1 GPATCH1 DPY30 ZMYM5 P2RX1 GPX2 HACD3 DGUOK SPG11 MPHOSPH6 PSMA4 FBP1 S100A11 CELA3B PDGFRL FTL NDUFS4 ACOT4 DEPDC4 ELF3 TMEM14B RNF13 PPM1B DUT UPK3A TMCC1 LYPD3 HSH2D NIPBL NME7 SZT2 GHITM VAMP4 BLCAP HSD17B11 GCA FDFT1 MAP2K6 GGCT RSL24D1 UBD ARHGAP21 AKR1C3 RBM41 GMNN VEGFC DPM1 NUP62 UPK2 IMPA1 TMEM14A CLDN1 PLAAT4 ERCC8 NDUFB5 CENPL TBC1D31 SDCBP THYN1 UPK1B COMMD10 SLC17A4 CLN6 UBE2V2 CSRP1 CALM1 ATP5F1C CUZD1 RDH11 POLR1F GMFB ANO10 IL18 KRBOX5 TMEM138 ALG13 FGL1 HECTD4 TBC1D16 CLIC3 BCL2L15 CETN2 SELENOT GNS CCDC90B SRD5A1 SERPINA3 HECTD1 LXN ETV6 KRT23 LIN9 VTA1 SSX4B GSTP1 TLE2 CTRC CLEC7A PRDX3 U2SURP NFYB TMEM87A UFC1 PSMC6 PDCD10 LIPT1
7.1947637,5.6914744,Cluster 0,LUNG ADENOCARCINOMA CELL,ATAD3A UBE2C ATP6V1F EPCAM CRMP1 XPA
7.052092,5.4402604,Cluster 0,PROSTATE GLAND CELL LINE,MYH9 CTNND1 CLNS1A TMEFF2 PBOV1 XPC EIF4EBP1 NSD1 ARHGEF26 KLK4 TMPO CERS2 FOLH1 CTNNA1 MX1 NUCKS1 FRYL AREG PSCA STEAP4 HNRNPA3 BCLAF1 NOP56 USP32 PSMA3 TOP2B EEF1B2 PFKL IGF2R PDAP1 SMAD6 TNF MAP1B SMN1 PRKAR2A AMACR USP2 PWP1 PTGES3 RALY APAF1 SCFD1 EIF2AK2 TRPM8 GAPDH MCM3 NDRG1 HDGF EEF1D PIK3C2G HNRNPU PERP CTTN STK39 NCOA4 DNMT1 SPDEF BEND4 CMTM5 RGS3 TFRC JTB MCM7 KIT CTPS1 RNF113A TNKS1BP1 EIF5B MTHFD1 FBXO25 YBX1 DNAJC5 ALKBH3 CACNA1G RCAN1 AGR2 HDAC1 OAS3 DKC1 CSTA MFAP1 UXT G3BP1 PGRMC1 MAGED2 JPT1 FZD1 MAP4 SMN2 LRRC26 ZFPM1 PCDH11Y
7.2267013,4.895491,Cluster 0,PROSTATE ADENOCARCINOMA CELL,MAP4 KPNA7 UBA3 ZNF519 NRP1 ARL5B NUBPL RPL28
6.5216475,6.091138,Cluster 0,SQUAMOUS CELL CARCINOMA CELL,SNAI2 MPZL2 SH2D2A DGAT2L6 CDH26 AKTIP MFGE8 BAG1 FUT3 MFAP2 SERPINB3 FGFR3 DCUN1D1 CHMP4B MYCT1 PDHA1 TAF1 HLA-DQB2 MPPE1 FUT6 SCO2 LHFPL6 LSP1 ANLN SUPT4H1
7.5269933,6.704687,Cluster 0,ACUTE MYELOID LEUKEMIA CELL,DYRK1A SCARB1 HTATSF1 PHACTR3 PTPMT1 SSU72 MRPL16 LY6E BCAP31 ACOT13 TMCO1 NDUFA2 TGIF2-RAB5IF LYAR DESI2 CD33 CKS1B CHMP5 CACYBP PPAN-P2RY11 OS9 MYC RAB5IF TRPM2 HMGN3 GON7 ZNF706 CCDC85B IER2 MPC1 LGALS1 PLPPR3 POMP MLXIPL VASP EGLN1 MLST8
7.22189,5.736894,Cluster 0,BRONCHOGENIC CARCINOMA CELL,ATAD3A UBE2C ATP6V1F EPCAM CRMP1 XPA
6.5166078,4.8612223,Cluster 0,EXTERNAL MALE GENITAL ORGAN,HMOX1 DSPP CD86 EGR1 TGM3 ABCC8 CNOT9 PDGFRA DLX4 DUSP6 ADH7 FGF9 BDKRB2 IFIT3 MGST1 RCAN1 KRT10 DSC3 SPINK6 FLG LOXL2 SCEL TRUB1 TGM5 COL9A2 DSG1 KLC1 PDE3A CDC123 PTPRK PTX3 DLX3 CCL11 CDSN CCL13 COL17A1 CD44 GSK3A CPOX AKT1 NFIB GBP2 DUSP12 SERPING1 ADGRE5 UBE2S NFIX YY1 ARID5B PLXNC1 PCMT1
5.891809,5.918095,Cluster 0,TEAR,MSLN BPNT1 CST1 OPRPN CST2 SCGB2A1 LTF FLG SLPI LACRT CST4 HBB PIGR DMBT1 LCN1 CXCL17 SCGB1D1 B2M JCHAIN LYZ DCD NECTIN4 TMSB4X
5.857267,5.586089,Cluster 0,NECK,APH1A TMT1A ZCCHC24 SPACA9 KDM8 TMX2 TMEM234 GPR82 SYS1 ZGPAT DTX2 PKIG MYOF DUS3L PPP1R8 EDEM2 SAA2 KLHL12 CTSK PYROXD2 ZNF750 SLC35B2 MARK4 LACRT GDPD5 PWWP3A BPIFA2 EIF4E2 MTHFD2 SYDE2 IPP HHIPL2 PKMYT1 PRUNE1 ZNF525 SNX15 HSD17B12 DUOX1 MUC1 MTHFSD TTC12 CALCOCO1 ARRB2 PELI3 ATG13 TRIM6-TRIM34 MYADM LMOD1 STOML1 NAA40 DHDDS ELP3 PYCR3 PRH1 COMMD5 RNF14 ADRB2 MS4A7 CDK13 CST4 NOSTRIN GFRA4 ELMO3 ZNF665 CADPS RANBP17 SLC39A1 SCGB1D1 BMP2K TMEM43 CACNA2D2 ZNF407 AKAP5 NELFCD RPS6KA1 FOSB KAT7 CC2D2A MYH14 SIGMAR1 CST2 HTN3 RNF20 S100A13 CTSC ADPRS SLC6A6 PNPO ADCY6 SCN9A STATH MRAP SLC5A5 GHDC TRIM24 TPO DTWD1 KIDINS220 NCOA4 PRMT5 LHCGR PRXL2B LARP1B ZMAT4 GJB6 GOLGA8B PRH2 KIF9 SLC25A10 IYD TRIM56 SASH1 CCDC6 FDCSP DUOX2 DUOXA1 SYNE3 ACOT11 TG SCGB2A1 AKAP13 DEPTOR NUDT14 OXGR1 SLC26A4 RETSAT TSHR TKFC ARHGEF12 SNX11 PRKRIP1 KCNJ16 CASR SLC25A16 VPS29 DUOXA2 TTLL3 ZNF385A ITPKC XRCC5 NKX2-1 TRIM33 ST6GALNAC6 PDE8B UBE2Z PARP10 RNF213 FAM83A XPO6 FLNB ZNF619
5.992683,6.146501,Cluster 0,URINE,AMBP CD59 SERPINA1 RNASE2 TNFRSF1B KLK1 MASP2 PLPPR2 CD55 HAMP CSF1 DNASE1 ASAH1 FBLN5 EPX GAA FBF1 AMY2B GALC TTF2 SFTPA2 SCGB1A1 B2M RNASE1 FN1 LYZ TNFRSF1A
7.2366457,5.082275,Cluster 0,SKIN FIBROBLAST CELL LINE,SCFD1 TUBB GCLC TNFRSF10D TNFRSF10B EXOC4 FGFR1 TNFRSF10C MTHFD1 ARID5A LTBP3
6.6715946,5.1177754,Cluster 0,UTERINE ENDOMETRIAL CANCER CELL,NEMP1 FKBP10 IGF2BP3 MPZL2 SLC36A1 PMS2 RNF114 COX15 TIPARP TMTC3 SRSF5 PHF8 PSPH MIB1 TUT7 TSHZ3 WIPF1 TRUB1 EIF4G1 ZMYM2 CCDC9B SLC41A1 ULBP2 TMEM192 HELLS SUGP2 TMCC1 VPS39 FAR1 ZNF550 STARD8 RABEPK YWHAG DNAJA4 CDCA2 INTS6L WDR44 NUP54 CCDC186 ZNF772 SLC35B3 RTL10 ZBTB33 ACTBL2 FLNB
7.0718126,5.659544,Cluster 0,PROSTATE CANCER CELL LINE,MYH9 CTNND1 CLNS1A TMEFF2 PBOV1 XPC EIF4EBP1 NSD1 ARHGEF26 KLK4 TMPO CERS2 FOLH1 CTNNA1 MX1 NUCKS1 FRYL AREG PSCA STEAP4 HNRNPA3 BCLAF1 NOP56 USP32 PSMA3 TOP2B EEF1B2 PFKL IGF2R PDAP1 SMAD6 TNF MAP1B SMN1 PRKAR2A AMACR USP2 PWP1 PTGES3 RALY APAF1 SCFD1 EIF2AK2 TRPM8 GAPDH MCM3 NDRG1 HDGF EEF1D PIK3C2G HNRNPU PERP CTTN STK39 NCOA4 DNMT1 SPDEF BEND4 CMTM5 RGS3 TFRC JTB MCM7 KIT CTPS1 RNF113A TNKS1BP1 EIF5B MTHFD1 FBXO25 YBX1 DNAJC5 ALKBH3 CACNA1G RCAN1 AGR2 HDAC1 OAS3 DKC1 CSTA MFAP1 UXT G3BP1 PGRMC1 MAGED2 JPT1 FZD1 MAP4 SMN2 LRRC26 ZFPM1 PCDH11Y
6.728657,6.2039237,Cluster 0,TOOTH,NUDC MSX2 TMTC3 FNDC3A AMBN DSPP GATB MMP25 NIP7 CEMP1 DMTF1 POSTN
7.1415396,4.923302,Cluster 0,SEMEN,PRSS8 IZUMO4 PRM2 RLN2 PTGDS XPA PPP6R3 ODF1 SPOCK1 SPATA6 CCIN LTF SPACA3 PAEP WARS1 AKAP4 SPINK2 DNAI1 MSMB WFDC2 ATP1B1 USPL1 CD46 EXO1 OR7A5 CD84 OR7A10 AKAP3
6.750971,4.6771083,Cluster 0,PENIS,HMOX1 DSPP CD86 EGR1 TGM3 ABCC8 CNOT9 PDGFRA DLX4 DUSP6 ADH7 FGF9 BDKRB2 IFIT3 MGST1 RCAN1 KRT10 DSC3 SPINK6 FLG LOXL2 SCEL TRUB1 TGM5 COL9A2 DSG1 KLC1 PDE3A CDC123 PTPRK PTX3 DLX3 CCL11 CDSN CCL13 COL17A1 CD44 GSK3A CPOX AKT1 NFIB GBP2 DUSP12 SERPING1 ADGRE5 UBE2S NFIX YY1 ARID5B PLXNC1 PCMT1
6.540277,5.35706,Cluster 0,LARGE GRANULAR LYMPHOCYTE,KIR2DL3 CD226 MTREX CD244 KIR3DL1 KIR3DL2 RCC2 RNF19B NCR2 CLEC2D CCL3 CCL4 IL23R KIR2DS2 ZNF395
6.0892534,6.686739,Cluster 0,HISTIOCYTIC LYMPHOMA CELL,IL1B HBEGF SNTB1 CLEC2A GIMAP5 CXCL3 EHMT2 SEPSECS YWHAE CXCL2
6.6131973,5.7426395,Cluster 0,TRACHEOBRONCHIAL EPITHELIUM,DNAH7 DHRS9 MUC5B MUC5AC BPIFA1
6.488469,6.0122895,Cluster 0,URINARY BLADDER CANCER CELL,TGFB1 CAPNS2 CD40 DSC3 STAU2 DEPDC1 UPK2 IGFBP7 NANOGP8
6.967212,5.4126034,Cluster 0,URINARY BLADDER EPITHELIUM,PSCA UPK3A UPK1B LYPD3 P3H4
6.541456,6.41251,Cluster 0,PHEOCHROMOCYTOMA CELL LINE,ACTR6 ERGIC2 MRPL16 MS4A6A DCTPP1 NDUFA13 RAB31 CALCA SOSTDC1 ADM HDAC8 SLC18A1 GTF3C6 CYP20A1 DDC EIF2A RTF2 AK3 MAP1LC3B VPS35 TIMM10B LMBRD1 BCL2L13 CHMP4B MRPL51 JKAMP LRMDA CPAMD8 CALCB BACE2 ITFG1 PSME3IP1 GCH1 TATDN1
6.572753,5.9951553,Cluster 0,MYELOMONOCYTIC LEUKEMIA CELL,CD47 MDC1 EIF3A MTREX GCH1
7.600721,6.471158,Cluster 0,HEMATOPOIETIC STEM CELL,NIF3L1 RANGRF COMMD8 APOBEC3G CSNK1E CPA6 RBM8A LSM3 DUSP22 ALG13 CISD1 MAGOHB AUP1 VPS29 CSNK1D RAB4B DTWD1 MRPS35 PSENEN PSMG2 APOBEC3C POGLUT1 VPS45 ADPRM RSL24D1 MRPS21 TRMT11 PPCDC UBE2Z PLGRKT DYNLRB1
7.149007,6.030556,Cluster 0,PITUITARY GLAND TUMOR CELL,ARHGAP5 TRAPPC4 PTTG1 SAR1B COMMD10 RWDD1 MRPS33 DDX46 OCIAD1 MRPS18B SGPL1 RNFT1 ACAP1 LILRA4 NNAT EIF3K PRKAR1B WDR83OS ZNF432 AAMDC PTTG2 COX16 IL36A MRPL42 GTF2H2 OLA1 FKBP7 TMEM14A
5.7918468,5.5744333,Cluster 0,THROAT,APH1A TMT1A ZCCHC24 SPACA9 KDM8 TMX2 TMEM234 GPR82 SYS1 ZGPAT DTX2 PKIG MYOF DUS3L PPP1R8 EDEM2 SAA2 KLHL12 CTSK PYROXD2 ZNF750 SLC35B2 MARK4 LACRT GDPD5 PWWP3A BPIFA2 EIF4E2 MTHFD2 SYDE2 IPP HHIPL2 PKMYT1 PRUNE1 ZNF525 SNX15 HSD17B12 DUOX1 MUC1 MTHFSD TTC12 CALCOCO1 ARRB2 PELI3 ATG13 TRIM6-TRIM34 MYADM LMOD1 STOML1 NAA40 DHDDS ELP3 PYCR3 PRH1 COMMD5 RNF14 ADRB2 MS4A7 CDK13 CST4 NOSTRIN GFRA4 ELMO3 ZNF665 CADPS RANBP17 SLC39A1 SCGB1D1 BMP2K TMEM43 CACNA2D2 ZNF407 AKAP5 NELFCD RPS6KA1 FOSB KAT7 CC2D2A MYH14 SIGMAR1 CST2 HTN3 RNF20 S100A13 CTSC ADPRS SLC6A6 PNPO ADCY6 SCN9A STATH MRAP SLC5A5 GHDC TRIM24 TPO DTWD1 KIDINS220 NCOA4 PRMT5 LHCGR PRXL2B LARP1B ZMAT4 GJB6 GOLGA8B PRH2 KIF9 SLC25A10 IYD TRIM56 SASH1 CCDC6 FDCSP DUOX2 DUOXA1 SYNE3 ACOT11 TG SCGB2A1 AKAP13 DEPTOR NUDT14 OXGR1 SLC26A4 RETSAT TSHR TKFC ARHGEF12 SNX11 PRKRIP1 KCNJ16 CASR SLC25A16 VPS29 DUOXA2 TTLL3 ZNF385A ITPKC XRCC5 NKX2-1 TRIM33 ST6GALNAC6 PDE8B UBE2Z PARP10 RNF213 FAM83A XPO6 FLNB ZNF619
7.1634502,6.573048,Cluster 0,CHRONIC MYELOID LEUKEMIA CELL,XPO1 NUF2 ELF2 CEP70 SMAD2 CLCN6 FOXD3 CXCL8 DMTF1 SAP30L HSDL1 HAUS1 MAGEC2 MCM7
7.503968,6.6086965,Cluster 0,ACUTE PROMYELOCYTIC LEUKEMIA CELL,DYRK1A SCARB1 HTATSF1 PHACTR3 PTPMT1 SSU72 MRPL16 LY6E BCAP31 ACOT13 TMCO1 NDUFA2 TGIF2-RAB5IF LYAR DESI2 CD33 CKS1B CHMP5 CACYBP PPAN-P2RY11 OS9 MYC RAB5IF TRPM2 HMGN3 GON7 ZNF706 CCDC85B IER2 MPC1 LGALS1 PLPPR3 POMP MLXIPL VASP EGLN1 MLST8
5.779788,5.820878,Cluster 0,SALIVA,CEACAM6 SPRR3 FCGBP C4B PRB2 AHSG CLCA4 BPNT1 CST2 CST1 CST3 HTN3 OPRPN TCN1 PRH1 DNER PRH2 DSC3 LRG1 CEACAM5 LCN2 CST8 LACRT CST4 MPO HPX BPIFA2 DSG1 AFM FAM3D PIGR DLC1 DMBT1 MUC7 BPIFB2 ORM1 TIMP1 CST5 AZGP1 LPO DSG3 SMR3B LGALS3BP WFDC2 GOLM1 JCHAIN HTN1 PRB3 TF THBS1 CEACAM8 APOH MUC5B CLU RBL1 PRB4
6.86953,5.917642,Cluster 0,CYTOTOXIC T-LYMPHOCYTE,THNSL2 EGR3 FGFBP2 FN1 CD28
7.4997025,6.2208014,Cluster 0,RECTUM,CASZ1 NEUROG3 OSBPL2 SPIB SDCBP ZG16 LGALS12 CDK5RAP3 HAUS7 GGT6
7.07666,5.2584195,Cluster 0,FORESKIN FIBROBLAST CELL LINE,SCFD1 TUBB GCLC TNFRSF10D TNFRSF10B EXOC4 FGFR1 TNFRSF10C MTHFD1 ARID5A LTBP3
6.9959097,6.176195,Cluster 0,OLIGODENDROGLIOMA CELL,PGBD5 NEU4 SEZ6 TGFBR3L SAP30L HAUS7
7.026482,5.7699475,Cluster 0,NON-SMALL CELL LUNG CANCER CELL,ATAD3A UBE2C ATP6V1F EPCAM CRMP1 XPA
6.8743787,5.9193935,Cluster 0,MUCOEPIDERMOID CARCINOMA CELL,JUP FZR1 LIMK1 FGFBP1 MYD88 MS4A3 FGFBP2 EMC8 TRPT1
7.002659,6.168099,Cluster 0,MONOCYTIC LEUKEMIA CELL,TLR9 APOBR SIVA1 CLEC4E MMP17 MMP9 SCN8A PLSCR1 TFEC CAB39L BLTP2 CASP4
7.25281,5.9868965,Cluster 0,NASOPHARYNGEAL CARCINOMA CELL,MYL12B CCDC136 NICN1 ZNG1A CHD9 ARHGAP44
