x,y,cluster,term,genes
-0.54862,4.7664037,Cluster 0,Whipple's Disease GSE16180,FNBP4 AP1S1 HUS1 AP1B1 CELA1 FRS3 OR2L3 OTOP2 L1CAM GTPBP4 NUP210L TMCC1 HSPA1A PRKRA RPL29 ASB1 SLC46A3 SLC46A1 CRABP1 CCNF RAX CISD1 MTMR6 UACA TONSL PARD6A PRPSAP2 GPR155 TFPT DDX26B TCOF1 ST3GAL6 NKX2-5 PPARGC1B SNHG1 CNTD1 SRMS COG8 ACTL6B KLF10 PRKCA HLA-B MCAT HCFC1 ARC CYP2S1 CDCA2 SCOC COPS7B PLA2G6 SLC30A10 IKZF4 EPS8 HTR4 TNS1 EPM2AIP1 LIPG RNF215 BLOC1S2 GALR2 ZNHIT6 PRKAR2A GLUL TMEM200A TP53BP1 LGALS8 SDF2L1 NXPE4 CCL24 UPF1 RIPK4 RING1 CP SIRT2 GP9 PAWR CRLF1 AKR7A2P1 CENPH ENAM SAGE1 MTF1 CENPM EXOC7 PMP2 SLC44A4 TAS2R41 LOC285628 SUV39H1 PEAR1 CX3CL1 MTDH ERI1 MECOM IDS MED11 TCP11L2 RAB6B C11ORF24 PCK1 LIN54 STK31 MBD6 MBNL2 WDR16 FAM46C IFNGR1 PARP1 THOC2 KTN1 PSMA7 PLCB4 PSMA2 PACS2 RIT1 TIPRL TRIP12 PTPRCAP DYNC1H1 RP1L1 CTDP1 PRIM1 DIRAS3 SLC20A1 N4BP2L2 JRKL NDST1 IMPA1 SIPA1L2 UCN3 KIAA1147 TCTN3 ZNF208 MPV17 HEATR6 CYP4F30P SETD2 DEDD CA11 RARRES2 ZFC3H1 ALG12 LGALS9B POU4F2 FAM91A1 EEF1A2 OLFM1 UBOX5 TMX4 UBLCP1 CLEC4A CRYL1 SEMA5B ZNF552 DPAGT1 CRTC2 SEPW1 HR UBE2D2 NDRG3 HSD17B8 EGFR EFNA5 PTTG2 NSD1 TCEAL4 SCN7A PTTG1 SLC39A9 HIST1H2AH C11ORF68 KRTAP3-1 ZNF423 TECTA WHSC1L1 SYT5 STIL FANCM TTC32 DYRK1B NFXL1 HMHA1 FOXN4 MED28 ALDH3A2 FAM187A PREPL ERICH6B NMUR2 PIN4 MXD3 SNORD20 ZCCHC3 ZNF652 RORC ATP12A CYP19A1 CAMSAP3 EEF1B2 UBC BAG1 SIRPA ACAA2 TRIM66 GPX3 MMP1 COA1 RFC3 EIF2AK1 HTR1B SEPT2 RAD23B NDUFC2 IRF2BP1 NAV3 HMGA1 GULP1 RABEP1 CLCN5 C7ORF60 NPC2 PIKFYVE ESPL1 TRIM59 CHI3L2 ACO2 AAK1 C8ORF76 ALPI LOC100132004 MTRF1L ZNF510 NUMB NSRP1 KDM5B RTN1 C2ORF42 GAL3ST2 DNAH8 NDUFB5 POMT2 GLP1R LAMC1 GMPS TARS SPATA6 HK3 RAI1 PELP1 FAM188B FBXO41 BDKRB1 DYNC2LI1 DDI1 CA8 TRPC1 E4F1 FAM83D PRKG2 KDM6B MAGI2 CKAP2L STYK1 UNC5A HAUS5 PDX1 FNDC3B SOD3 NGF UFM1 MYO1B SYT12 EIF3K SPRY4 SCLY TRIM38 VIPAS39 SSBP4 NUP37 CSNK1G3 RNF13 RND3 PBXIP1 PPM1F SGSH ZBTB41 RND2 SEPT9 ARL5C MDP1 FCGR1A TRIM29 SUMO1 SIX6 RPS6KA2 LRRC8B DIP2B POLR2L INSL5 EARS2 
-2.9240444,4.1794395,Cluster 0,Cardiomyopathy GSE1869,STARD7 AHNAK2 AFAP1 CACNA2D3 C7ORF26 UNC93A GTPBP3 C9ORF40 NUP93 ST7 RFX5 RBP1 VIP TBC1D9B VIPR2 TUBAL3 NCAPG ADCY9 PRKAA1 FAM120A MILR1 FAM168B PPP4R2 MYB GMDS C7ORF33 SUSD5 STAT6 MAGEA6 RAB11FIP5 SIGMAR1 CDR1 AQR TIGD6 JAG2 TNFSF15 ST8SIA1 FZD5 TEX12 XRCC4 PARD3 TEX14 COMMD1 PTK6 SOX30 WDR55 HCFC2 LPHN1 CCDC88A NDUFAF7 PLSCR3 CSNK2B C19ORF26 SPATS2L HOXB5 MON1B PEMT ATF4 FAM65A CDCA4 FAM89B FCF1 PCBP1 RAPGEFL1 ATP5C1 C14ORF93 SOX3 TP53AIP1 CYP2R1 DYM NAALAD2 AGFG1 XYLB LOC100505534 SS18 GSTM4 AASS SBSPON ZHX3 STRADA RING1 SLC10A3 ITPK1 UBL4A AP3B2 PAWR LETM1 PHF14 CYB561 FJX1 ZNF236 EXOC3 SERPINA3 CD40 FLII CHM SLC35F5 TOP2A PTH1R CYP7A1 SPTA1 DND1 C16ORF58 RIPK2 BBS7 RAB6B HAVCR1 SLC18A2 ZNF225 TEAD3 TMOD2 ELOVL2 DFFB MYEF2 GPR37 NPM3 MBD1 MBD2 MOCOS PMCHL1 MRPL48 CA5BP1 RABIF TRGV7 DHRS7 KCNQ1 PPARG PTRH2 HDGF SPC25 ZNF576 FAM69A INVS POPDC2 SLC43A3 PRIM2 PTGER3 DEFB126 TMEM53 SNX11 TMEM144 SLC17A2 DEDD FBXW4 SLC39A1 CA10 PDE6H KLRC4 OSR2 GPR56 KLHL23 RPGRIP1L ALG11 SPINK1 TEX2 RNF40 LRP1B THNSL1 TMX4 MSH4 BTF3P11 TTC30A ZNF318 UTS2 PLXNB1 SEC24D RBM48 GPS2 SLC1A1 KIAA0087 SLC1A4 TBRG4 RNFT1 PTENP1 PCNAP3 ZNF80 ZFP37 TATDN2 OR2AK2 SH3BP2 CASKIN2 CFL1 EP400 SLC25A44 MSX1 TBC1D13 SLC16A4 STX2 EMC9 MAP3K6 ABCF2 SREBF1 FANCI KCND3 HPS1 MAP2K1 SLC25A51 ARHGEF17 INHBC WRNIP1 CDYL SELE TMPRSS11E KIF18A C1ORF216 DLG3 TMEM11 MED22 PROCR RCAN3 MDM4 GNAS EIF4G2 MYF6 MATN3 FAM49B MAX ZNF512B KCNE4 SMEK2 EIF4EBP1 CLSTN2 PCDH11Y SALL1 SCN9A STK16 LARGE ZKSCAN5 KLRC2 EDIL3 IL6R GRIA4 IL13RA2 SUN2 SMURF1 ADAMTS20 NAV3 SENP3 PPP2R5A SEPT4 SENP2 ZFP64 DNAJC8 ARL2BP MFAP3 ZNF516 C14ORF105 EEF1DP5 ITPR2 PIK3R4 NREP KLC2 SYNGR3 ZNF749 OR7E19P DDI2 P2RY2 MAN1A2 UGT2A3 CEP290 PRKG2 SLC36A1 STYK1 IRX4 KCNK15 ARNT PRC1 GLRX3 MCOLN1 CTDSPL ENOX2 CPPED1 SOD2 TBC1D1 PKM GAP43 IMPDH1 PALLD THAP9 PAPD7 NAA16 HIST1H2BC TNP2 CSNK1G2 MYLK3 ERCC6L NCKAP1 GOSR2 SRF ADAMTS3 ACOXL PUF60 GNA12 OPA3 SAP30L LRRC8B HMG20B MAPK7 MSMB UNKL 
-2.609882,3.8571644,Cluster 0,Cardiomyopathy GSE5406,HEXIM1 ARL15 LINC00094 BAD IFRD2 IFT81 LNPEP WDHD1 ST7 HMBS CAPN11 CDK13 ALDH8A1 SNORA21 HPGD PON3 AKAP8 LRP4 AKAP7 RNF8 GLS AQP3 AQP4 SULT2A1 STS NCLN CSPP1 SUSD5 DAG1 MUC4 RAB11FIP4 SAMD14 E2F8 ST18 GPLD1 ZNF143 TSPYL2 TOP3B RASSF8 MYO5A SLC6A14 SLC16A10 OVOL2 FOSL2 PHF20L1 LPHN1 SLC6A9 JTB PSME4 HNRNPA3P1 DZIP1 ANP32A-IT1 FAM89B ACSM1 DAZ2 TMPO SI NKX3-1 ARSJ HMOX2 BRAP AASS PDHA2 GABRA5 GREB1 ITPK1 GAB1 FLJ10038 CDC6 SYN3 SORCS3 C1ORF21 AJAP1 TMEFF1 TAF6L LETM1 ICK RAD51B PBOV1 KITLG MYOT MMP16 PHF14 REL GART ZNF780B SDCCAG3 CLTB PTH1R CYP7A1 AREG PTPRJ ACAT2 SBNO1 PPP3CC KCNT2 GSE1 RIPK2 DLGAP1 CEP55 ICOS KRTAP1-1 SPAG11A MBNL3 MBD2 ZFX VASH2 GNMT MPP6 DHRS2 THOC5 RPSAP20 CTTN LPCAT4 RPA4 AGBL3 PCDHB17 SLC7A5P2 L2HGDH CACTIN RAD1 APCS COL19A1 IFNA2 TRAF3IP2 DPYS PTGER3 WASL ING1 ZDHHC3 ADAM28 ACADL SMPD2 CHN2 STRA13 KRTAP2-4 AGR2 NEFH CCHCR1 UBE2I ZNF682 CHRNB4 CNTN6 MOG KLRC4 YIPF6 ARID3A KLHL23 LIG3 RUNDC3B LAX1 SAP30 LRP1B CYP24A1 PSAT1 TBC1D25 ZNF318 CAPZA1 COX5AP1 STEAP3 DSC2 SNRPB OTUD4 ACSS3 CSF1 NIP7 SLC1A1 AURKA UBE3A PVR TUBA3C NPAS2 NUP160 MRPS11P1 RXRA HAS2 TEKT2 PPFIA1 MSX2 ZNF667 HIST1H2AB FGF22 STOX1 TRAPPC3 CADPS2 SREBF1 OSBPL9 IGFBP1 SMAD5 KCND3 MAP2K1 TRPC5 POLRMT KIF23 CDYL DNAJC16 GLTSCR1 MFHAS1 EIF2S1 SCRT1 STK24 KIF2A SYNJ1 CDH12 ERG NMUR1 RAB5A TOX CACNB1 ZNF652 ERO1LB CCDC121 SMEK2 CALCA CDC14A UBFD1 VCPIP1 MMP24 KCNV1 SALL1 IGHG1 DTWD1 COBLL1 EIF4EBP2 IL36RN ZKSCAN5 IL6R MFAP3L MARK3 RAG2 SUN2 LAMB4 SH2D3A GKN1 OR2H1 C10ORF12 FOXL2 USH2A PARVA GULP1 GH1 SEPT4 EPN3 GNL3L IL7 LPIN1 RBL2 MFAP3 FGFR1OP MTFR1 TSGA10 CPM SOS1 NUFIP1 CELF1 SMIM2 PTPN22 EFCAB11 ADRA1A AFF1 DUSP13 HRH2 FUT9 CASP6 BCL7B LRRTM4 AOX1 UGT2A3 PDE4A KDM6B CLCA3P POU1F1 TAF13 IRGC SLC13A1 PDE4D PDX1 RANGAP1 SLC4A8 MYO1E ASXL1 PTHLH TBC1D5 MAB21L2 CLDN8 CRH HIST1H2BE MTCH1 ZMYND8 LRTM2 SLC5A12 ATP2A2 ZBTB40 SLC4A7 MALT1 CBS ZNF609 CEP152 INSL4 ABCD2 
-2.8457763,5.2499604,Cluster 0,Retinoschisis GSE5581,PEX19 ATP6V1E1 HSPA1L TREX2 BTBD17 SERPIND1 GTPBP2 SYTL4 DYNC1LI1 FCAMR GALNS MARCO PC MYL2 PSMC5 NEURL1 SLPI MYL4 ZG16 CD2BP2 ACOT2 TRIM17 PCDHB4 DUS3L TP53 PFN3 SLC46A2 MTMR3 STXBP4 ZNF394 SLC23A2 ADARB2 NTN1 SFRP1 CLDN2 RS1 RNF114 GNG2 ZNF707 C10ORF54 SERPINF1 TYW1 AKT2 VPS11 HOXA5 IL17RA FZD1 PLK1 STARD13 TNNC1 NCKAP1L TNFSF14 NMBR BAZ1B NR0B1 EHD2 TP73 FOSL1 FAM111A GJB2 PNOC GJB4 MYO5C NMT2 PPT1 INTS8 EZH1 C5ORF22 ARX IFI35 GATA5 IKZF1 SLC6A2 SLC6A3 C2 PRRC1 GRIN2A PTPN20B OCSTAMP KIF21B MSGN1 CCL20 TESC IL10RA AGTRAP TMEM40 ADAM33 GP2 GP5 RENBP TFAP4 NME7 FSHR ATM DEPDC1 PIGN PIGM TLR4 TMEM106B LIMS2 GUCY2D PTPRT NR1I3 SECTM1 TWF1 KIF12 ADRB3 RASAL3 CYP7A1 TRIM8 CSRP3 PPRC1 CCKAR CSRP1 TRIM6 ATXN7 TIMP3 FCER1A TIMP2 LMCD1 HMGXB4 MBD4 TPTE2 MEF2D IL11RA MCCC2 ADAM12 AKR1C4 DKKL1 TTC1 GFRA2 SLURP1 GAL CYP21A2 TOM1L1 B3GNT4 TRIP13 DSCAML1 POPDC2 SERPINC1 PIGR AIF1 EPB41L4A CST11 UCN3 NDST4 GSG2 C11ORF49 PGLYRP2 GATSL2 IKBKE ZNF565 SEMA4B BCHE NPY1R TAP1 ALG12 GRHL2 DEF8 BATF EEF1A1 EMCN XK RAB37 FAM161A SLC25A30 PDCD1 PPIC DSC3 FBLN7 CHRM1 CD84 PRDM5 OR51B2 ITGA2B SLC1A2 METRNL HOXA13 BEST2 HOXA11 CLEC3B EFNB2 COMP ASB10 RNF19B TEKT1 RBBP4 YKT6 S1PR4 GRB10 SLC16A4 PSAPL1 KCND1 IGFBP6 FST FTSJ3 CYS1 ADRA2C KRT31 SYT8 ADRA2A CCNA2 EFNA1 MXD1 GNAQ CASQ1 BCAT1 MYF5 BLK BLM PXN FMR1 GLIS2 PHYHD1 ARHGAP23 IL18RAP CALHM2 HHAT CYP11A1 NMRK1 MUC13 ODF1 RGS9 HS3ST3B1 KCNJ12 GALNT4 KCNIP3 ANGPT1 XCL1 GKN2 MSN EIF2AK1 SEPT1 FOXL1 ETV5 DNM2 TPCN2 MYH1 RCN3 NRG4 RPL37A SERPINI2 SERINC4 DLX3 RETNLB LRRK1 FAM114A1 SHMT1 POMT2 HTR2B LAMC2 TNFAIP2 ADAMTS10 FAM83F P2RY1 EMILIN3 CASP1 DRD3 CIITA PDE4DIP TSTD1 ARNT KLF5 P2RX7 SNTB1 AIM2 MYO1C RAD52 P2RX5 SYT13 RAB13 DCX FOLR4 HIST1H2BH PFDN5 GAPDH MYLK2 THRB NPY2R WDR4 WDR5 USP13 SEMA3C FHL5 HMGCR SAA2-SAA4 SLC5A11 PCTP OASL GRM1 IL1RL1 AP1G1 ZNRF4 ALDH1B1 HAUS8 SIN3A SH3D19 PLEKHH1 ADAMTS7 SLC25A25 
-1.7041979,4.473891,Cluster 0,Endometriosis GSE7305,ARL10 RSAD1 HCG27 PSG1 IFT80 MAPK8IP3 LOC643923 CAPN14 BPIFC SLC5A8 RUFY1 NISCH MAPK12 ERICH1-AS1 CORO7 HCN4 GLS2 ZNF324B FRMPD4 AP5Z1 NPRL3 ZAN LRP4 LCAT OR1I1 AKAP6 LOC93444 PPOX GPR153 PRTG MUC2 DHX32 PPP4R1 FBXL20 MOV10L1 CYP2D6 LOC100507494 SLAMF9 TCEB3 ZSCAN18 ATXN7L3 RAB11FIP3 NUMBL NKX2-3 MUC7 DTNB COL25A1 KIR2DS4 SLC6A15 RAB39A CSNK1E FAM124A PRRC2A PARP16 C12ORF56 LOC90834 SNORA74A SPRR1A RLTPR ATF7 OR7C2 SLC45A1 HDAC10 EQTN MUS81 PLA2G6 SLC6A2 ABCA13 MBD3L1 SLA2 RASSF1 CRTAC1 TNRC18 HYDIN2 CGA ALX1 BANP RPS14 NXPE4 LOC100507507 USP9Y RING1 ITPK1 SAMD4B EPS15L1 C17ORF64 TYR C9ORF84 TF SULT1B1 FAM222B C16ORF62 KCNS2 RPUSD3 CYP11B1 ARHGEF2 FAM181A-AS1 PIGG AVL9 WDR27 ARHGEF1 OTUD7B C17ORF70 CCDC108 C12ORF40 LOC285740 FXR2 FAM160B2 TRIM7 SEC14L2 CASP10 DKFZP434K028 STAP1 LOC100506526 DLGAP4 MPP4 ZNF582 ARG1 C11ORF40 KIAA2013 EPN2-IT1 TSR3 KCNQ5 TMEM39B PLIN2 RHAG ZNF335 DHRS13 COL19A1 PTH PGLYRP3 NDUFA10 C20ORF181 C17ORF59 DEFB125 AP2A2 AP2A1 SIPA1L3 ABCC13 FSTL4 ALS2CL C20ORF62 LOC100507194 CUX1 STBD1 POFUT2 LINC00615 ZNF688 TP53I11 G6PC TLE2 FAM24A B3GAT3 CHERP AP5B1 AIG1 GLTPD2 GPRIN3 C1ORF61 ACAP3 SLC9A5 ANKS6 PTPN9 ZYX GPHB5 TFAP2A LINC00483 PCGEM1 IDUA ITGA2B NRL CD80 ZNRD1-AS1 IBA57 ASB10 NACC1 BASP1 LOC100505474 MFN2 S1PR2 NCDN SH2B2 KRT6B SLC25A47 BCAS4 CERS5 SPATA6L HELT DDX56 BTN2A1 ARHGEF17 C11ORF80 DYRK1A WRNIP1 SYT9 NAT6 METTL22 TAB1 LOC401220 RNF167 INO80B MAP3K12 ATP8A2 KLHL17 CXORF65 GLYAT ELFN2 LOC100288721 IGHG1 LOC100506469 CDH26 ABL1 TXNDC2 KCNIP3 ELAC2 MACC1 OR2H2 APOA2 SHROOM1 SSTR2 NBEAP1 MEIS3 MYH1 PEX5L ZZEF1 SP3 SNPH DNAJC7 PAPPA2 PPP1R12C LOC728743 CCDC40 LOC100506379 DLX1 NLGN2 SHC3 GAL3ST2 GPSM1 DDX3Y NDUFB8 LINC00563 TTC23 SRCAP ABCB5 ONECUT2 CBY3 HUS1B AGPAT1 TAZ FBXO42 WNT6 FBXO41 C15ORF39 BCL7A ZNF628 ZNF507 C17ORF104 FAM83A SYMPK SDR16C5 ZNF286A PLEKHG3 RNF24 CCDC57 PTGIR ANKRD30B LOC153910 USF1 IRGQ MYO1E TAF1 LOC100506274 HIST1H2BA RPIA LOC100506271 ACPT OR11A1 ZP4 SSBP4 EIF3B DRAXIN MCMDC2 UNC93B1 FURIN SPO11 SLC5A12 DBF4B CRX SIX2 TTN HDAC9 CBL ADD2 COCH CACNG8 FAM166A TDH SPATA25 SCYL1 EPHB4 
-1.5197701,3.474466,Cluster 0,Psoriasis vulgaris GSE14905,TRHR SRRM4 PACRG-AS1 TAAR9 HIST1H4L PSG2 VWA5B1 TAS2R16 IQCF2 FLJ35816 IQCF1 ARMC3 THEG SCGB1A1 KIAA0125 GAGE3 LOC100130268 PRR7-AS1 CNTF LOC100132570 C6ORF99 PRAMEF12 LOC339593 FLJ31104 TPTE LOC285300 ASCL3 AQP4 AKAP3 ASCL1 NUDT16P1 GNG4 ZSCAN10 ATXN7L2 HMCN2 LOC100130278 NKX2-3 SRMS OR10C1 SLC16A12 NMBR FLJ34503 TAS2R39 RIIAD1 BPIFB1 CTAGE1 ATP4A BPIFB4 HCP5B HPD MAGEB1 FAM66D OR6A2 CYLC2 CRYAA CRHR1 SLC22A6 NECAB1 LOC100130051 SLC22A2 LOC554207 SLCO6A1 SOGA3 DKFZP547L112 TEX26 IQCF5-AS1 LOC151121 LYPD8 LGALS4 RNF215 HIST1H3A LOC100507156 OBP2A GALR3 GJA10 PLAC1 LINC00659 OR8D1 RHBDL1 WDR38 LOC145678 PKDREJ LOC148709 BMP8A CSNK1G2-AS1 LOC100129620 RNF148 LINC00605 TAL2 CFHR5 FAM181A VN1R5 GPR123 FAM222A-AS1 LOC254028 LINC00165 GUCY2F LOC285627 CCDC104 LINC00163 LOC643711 KIR2DL4 SERPINA6 STK33 CXXC1P1 LOC729324 CATX-1 GNRHR LOC100506526 LOC100130111 LOC100506885 ECEL1 NANOS2 C11ORF42 FOXB1 GCGR OR51M1 TNNI3K LOC340178 FAM201A CTU1 C18ORF15 KCNQ2 PCDHB18 MC5R ANTXRL HLA-DPB2 LY6G5C LOC339539 KIAA0509 CRB2 IFNA5 IFNA7 AFM DEFB125 CST8 ABCC11 LOC100128988 ABCC12 NDST3 GSC GPA33 NKX1-1 SNORA78 FLJ90680 LOC100131347 CHRNB4 CDX4 DIO1 CCDC158 LOC497256 MAP1LC3B2 TBR1 POU4F2 GPR50 LOC157740 LOC100506571 MTNR1B RBMXL2 CHRM4 FAM47A OR2C1 CST13P FAM47B LOC388942 LOC283887 CIB4 LOC729083 GPR61 CNDP1 LOC286121 DSCR4 LOC647323 NLRP9 LOC100422781 NLRP6 HIST1H4PS1 OR51B6 BRWD1-IT2 TEKT5 LOC100506207 FRRS1L PP2672 KCNH1 LOC100507534 CASR TRPC4 IFNA16 C14ORF23 B3GALT5 LOC729173 MED24 LOC100240734 NPSR1-AS1 NAT2 CDHR5 NMUR2 DKFZP451B082 LHX5 LOC100506235 ANKRD34A CLRN3 OR7E24 LOC100505942 DGKI MGC2889 KCNE1 CCDC122 EXOC3L4 DDX4 SPPL2C REG1B CHAT LOC339298 CACNA1B LRIT1 KIAA1751 LOC375196 CACNA1F FER1L6-AS1 CDH20 LOC284080 PAPOLB NAALADL2-AS3 MAEL ODF1 SLIT2-IT1 LOC729866 LRRC4B IFNA21 PCDHAC2 PCDHGA9 TRBV21-1 STPG2 LOC400548 LINC00574 GPX5 TRPA1 FGF13-AS1 LOC339166 FLJ32742 USH2A ITGAD CCDC74B FEV OR52K3P ALPI TRIM55 KCNK4 LOC100507468 CPO LINC00560 LINC00561 RETNLB BMP10 CELF4 SPATA4 HAPLN4 ADRA1B THPO OR7E19P TEX26-AS1 OR2W1 GRK7 CNGA3 KRTAP5-2 OR12D3 MAGEA12 CXORF31 KCNH5 NTRK1 MUC5B LOC283737 LOC100131170 UNC5C LOC283856 PPBPP2 ZNF804B C1ORF87 HCRTR2 LOC100129449 CHIT1 HIST1H2BA KCTD19 LOC100130642 CST9L PEX5L-AS2 LINC00343 SH2D4B LINC00460 PPM1E LOC284395 PHEX-AS1 TAS1R1 BEND4 VSTM1 CACNG2 CLVS1 INSL6 LOC100131864 
-1.0932405,3.639964,Cluster 0,Psoriasis vulgaris GSE13355,STARD6 SFMBT2 SLC12A1 TAAR5 ZFYVE21 LOC283475 XPNPEP1 CYP2C8 LAS1L ZSCAN23 TLN2 HYALP1 WFDC13 RPL11 RPL10 PDXDC1 DKFZP761C1711 ADCY2 AKAP5 ASAH1 AQP4 ABCC6P1 ZNF829 SV2C NHLH2 IARS2 CSRP2BP DNAH14 FAM78B XRCC6 PRKCE C12ORF50 TEX15 OR51I2 PARP15 PRRC2B MSRA RPS28 GOLGB1 LINC00309 ANKRD18A FAM66C LINC00663 CYLC2 LINC00301 GNN ATXN7L3B SLC6A2 ALKBH8 RXFP2 PPFIBP1 TRIOBP NLN INPP5A IMMP2L T LOC100129112 LIPJ ZNF280B CDK5RAP2 HESX1 SKP1 ANXA2 LINC00299 GSDMB FCRL4 WNT9A EPS15L1 IGFN1 PAX3 LETM2 BHMT NHP2L1 ANXA2P2 SFI1 ACTR10 DPY19L1P1 DCTN1-AS1 LRRC38 PTPRS ZNF592 MIR137HG CCDC104 NR1I3 LOC643711 GRIK2 RTDR1 C14ORF182 LOC100996457 TMEM25 GNRHR DLGAP4 LOC149351 SVIL ATAD5 SLC2A11 SCD5 ACOT12 SNX25 DEFB114 RNF157-AS1 GAK POU6F2-AS2 LOC729652 RGP1 RFWD2 LINC00628 CCNYL2 TCEA1 PLIN2 RAB3GAP1 JAZF1-AS1 MYT1L ZNRF2P1 DIRAS2 PELI3 GUCA1C ADAM22 ABCC12 FSTL5 TMEM143 SERP2 SCN11A LINC00616 EFCAB1 ZNF208 CCT8 CSMD1 ANKMY1 HFM1 ABCG8 TLE1 DENND4C RPS9 KLRC4 GINS4 PRO2958 KLHL29 RAD21L1 YLPM1 SHISA3 ATP11A CHERP CLLU1 COPS4 UBOX5 DNAJC30 UBE2U LIFR-AS1 SLC25A30 CNTN5 OTUD1 LINC00488 EPHA1-AS1 FAM47A KANK1 ZFAND5 ICA1L SEPW1 NALCN OTP EFNA5 HOXA10 ZNF80 TMEM247 LOC644852 SH3TC2 PRR14L GTPBP10 EP400 BANF2 SHOX LINC00113 ARHGEF40 ATP9B LOC643085 WHSC1L1 ARHGEF12 LINC00032 SEMA6D MGAM OR5H1 LOC339862 ODF4 HGF FANCB PDCD6IP LRRD1 HOPX RPS10P7 LOC100507201 FRMD4A REEP5 CAPRIN2 FLJ25758 LY86-AS1 SKIV2L2 CALCOCO2 CPB2 CRISP1 TMEM167B RIF1 CSH1 LOC100505817 MRO CACNA1E SRP14 KLHL10 CCDC144A LOC100130458 OSBP CDH22 IBSP KDM4B CBX8 HEXA-AS1 LINC00572 ZFHX3 MMP8 NAA30 FIGLA KCNJ13 TTC12 RHBDD1 APCDD1L-AS1 ADAMTS20 OPRM1 TMLHE TCTE3 IQCH ZNF75A GON4L IL4 BCL9 TMBIM4 SP2 FAM153B LINC00326 IFNK TNRC6A DOCK1 LINC00566 LOC100506379 RTN4 TNKS ILDR2 MOBP PDE11A LRRC16A ELAVL4 SPATA9 AFG3L1P PLCZ1 C17ORF105 ZNF626 NCAM2 CATR1 MDN1 CCDC30 MYO16 TKTL2 C14ORF64 ANKRD30B KIAA1549L ANXA11 UNC5D ATP2B3 TPD52L3 LOC339260 SPG20 ERCC1 SNTB1 SLC4A9 VAPA LOC340340 CNBD1 PALM2 UGT2B4 SATB2-AS1 MURC LOC400692 SPG21 MTCH1 MYLK3 RTP1 LOC145845 USP11 RPL10L ITGB3 RNF17 SLC5A12 FAM208A MYLK4 RPS6KA6 TDH NT5DC4 DIP2C UGGT2 UNKL MLXIP 
