x,y,cluster,term,genes
8.701238,1.3736402,Cluster 1,YTHDC2,NOP16 RRP1B DDX31 FTSJ3 GNL3 GTPBP4 MRTO4 EBNA1BP2 MYBBP1A RPL26 TSR1 NOP56 RPS24 RPL26L1 RBM28 DDX27 STAU2 DDX24 DDX21 NOC4L DHX30 LARP1 RPL36A PES1 RPS5 RPL17 LYAR 
8.396756,2.143684,Cluster 1,NOP16,RBM28 ZNF771 DDX27 STAU2 IMP3 IMP4 MPHOSPH10 DDX21 PAPD5 MRPS22 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 TSR1 LYAR NOP56 
8.486973,2.5496638,Cluster 1,CCDC59,STAU1 STAU2 LLPH CCDC137 DDX24 KNOP1 NOL12 FTSJ3 
8.383474,2.2168863,Cluster 1,RBM28,STAU2 IMP4 MPHOSPH10 PAPD5 MINA LARP7 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 LYAR NOP56 FYTTD1 
8.454105,1.9949728,Cluster 1,ZNF771,RBM28 STAU2 IMP3 PAPD5 LARP7 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 ZCCHC3 LYAR FYTTD1 
8.612603,1.7227063,Cluster 1,FTSJ3,UPF1 NOP16 IMP3 IMP4 PAPD5 GNL3 REXO4 LARP7 WDR12 GLTSCR2 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 TSR1 GZF1 ZCCHC3 NOP56 FYTTD1 RPL26L1 RBM28 ZNF771 DDX27 STAU2 MPHOSPH10 DDX24 DDX21 RRP9 RPF2 DHX30 DHX57 RPL36A PES1 RPS5 RRS1 LYAR MMTAG2 
8.784015,1.5699246,Cluster 1,NIP7,MYEF2 NOP16 DDX56 CCDC137 PAPD5 MINA RRP1B FTSJ3 GNL3 REXO4 WDR12 GLTSCR2 GTPBP4 MOV10 MRTO4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 RPL26 NOP56 RPL26L1 RBM28 RRP8 ZNF771 DDX27 STAU2 DDX24 ZC3HAV1 DDX21 SDAD1 RRP9 RPF2 DHX30 LARP1 HERC5 LLPH DHX57 RPL36A PES1 RPS5 RRS1 LYAR 
9.789384,1.7548168,Cluster 1,ZNF512,UPF1 IMP3 DDX31 GNL3 REXO4 GTPBP4 MRTO4 NSA2 BOP1 LIN28B XRN2 DKC1 RPL7L1 RPL26 RPL26L1 STAU2 NIP7 YTHDC2 ZC3HAV1 RPF2 DHX30 HERC5 LLPH PURA RPL36A PES1 RPL15 GAR1 RPS5 RPL17 RRS1 LYAR MYEF2 NOP16 MRPS26 SURF6 DDX56 CCDC137 PAPD5 MRPS22 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 ZNF770 WHSC1 MPHOSPH10 DDX24 DDX21 TTF1 RRP9 LARP1 DHX57 BRIX1 IGF2BP3 RPS13 
8.957166,2.2587078,Cluster 1,ZNF629,RBM28 ZNF771 NOP16 SURF6 CCDC137 DDX24 ZC3HAV1 DDX21 ZC3H8 RRP1B FTSJ3 GNL3 LARP7 DHX30 MYBBP1A DHX57 BMS1 RPL15 RPS5 ZNF512 RPS13 
8.598872,1.36144,Cluster 1,MOV10,UPF1 IMP3 DDX56 CCDC137 PAPD5 MRPS22 FTSJ3 GNL3 REXO4 LARP7 GLTSCR2 GTPBP4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL26 GZF1 ZCCHC3 FYTTD1 RBM28 ZNF771 DDX27 STAU2 MPHOSPH10 DDX24 ZC3HAV1 DDX21 RRP9 RPF2 DHX30 LARP1 LLPH RPS5 RRS1 IGF2BP3 LYAR 
9.727882,1.8774208,Cluster 1,GLYR1,IMP3 IMP4 DDX31 GNL3 REXO4 SMARCA5 GTPBP4 MRTO4 NSA2 LIN28B DKC1 RPL7L1 RPL26 RPL26L1 STAU2 NIP7 YTHDC2 ZC3HAV1 RPF2 DHX30 HERC5 LLPH PURA RPL36A PES1 RPL15 RPS5 RPL17 RRS1 SF3B2 LYAR MYEF2 NOP16 SURF6 DDX56 CCDC137 DDX10 PAPD5 MINA NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 NOP56 RPS24 FYTTD1 RBM28 ZNF574 RRP8 ZNF771 DDX27 ZNF770 WHSC1 MPHOSPH10 DDX24 DDX21 LARP1 DHX57 BRIX1 IGF2BP3 RPS13 
9.882775,1.9451728,Cluster 1,ZNF22,UPF1 IMP3 DDX31 GNL3 REXO4 LARP7 GTPBP4 NSA2 LIN28B DKC1 RPL26 POP1 ZNF512 RPL26L1 STAU2 NIP7 ZC3HAV1 ZC3H8 RPF2 DHX30 HERC5 SRP72 LLPH PURA RPL15 GAR1 RPL17 RRS1 SF3B2 LYAR NOP16 SURF6 CCDC137 PAPD5 NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 KRI1 RRP9 LARP1 C7ORF50 ZNF808 NKRF BRIX1 NIFK RPS13 RBM34 
9.974582,1.8710566,Cluster 1,GNL2,UPF1 IMP3 IMP4 RBM19 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 BOP1 LIN28B XRN2 DKC1 RPL7L1 RPL26 CCDC86 PABPC4 POP1 ZNF512 RPL26L1 ZCCHC9 STAU2 DDX47 NIP7 YTHDC2 ZC3HAV1 ZC3H8 RPF2 DHX30 HERC5 SRP72 LLPH ZNF629 PURA RPL36A PES1 RPL15 GAR1 RPS5 RPL17 RRS1 LYAR DDX18 NOP16 MRPS26 SURF6 DDX56 CCDC137 PAPD5 MRPS22 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 ZCCHC3 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 ZNF770 WHSC1 MPHOSPH10 DDX24 DDX21 ZNF22 KRI1 TTF1 RRP9 LARP1 C7ORF50 RPS17 NKRF DHX57 BMS1 BRIX1 IGF2BP3 NIFK RPS13 RBM34 
8.342781,1.3604438,Cluster 1,RRP8,MYEF2 NOP16 IMP3 IMP4 DDX56 CCDC137 PAPD5 FTSJ3 GNL3 REXO4 LARP7 GLTSCR2 GTPBP4 MOV10 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 GZF1 RBM28 ZNF771 DDX27 STAU2 DDX24 ZC3HAV1 DDX21 RPF2 DHX30 LLPH PES1 RRS1 
8.250275,1.924824,Cluster 1,UTP14A,DDX18 DDX27 NOP2 MPHOSPH10 DDX56 NOC2L FTSJ3 WDR36 RPF2 GTPBP4 PUM3 MRTO4 DKC1 PES1 RRP15 RRS1 NOP56 
9.030332,2.1712,Cluster 1,CEBPZ,DDX18 NOP16 IMP3 IMP4 SURF6 DDX56 CCDC137 DDX10 RRP1B NOC3L DDX31 GNL3 REXO4 GNL2 GTPBP4 MRTO4 RSL1D1 EBNA1BP2 MYBBP1A NOL10 POP1 ZNF512 RPS24 RBM28 DDX27 NVL NIP7 DDX24 DDX21 PPAN NOC2L KRI1 TTF1 RPF2 DHX30 LARP1 RPL15 RRP12 LYAR RPS13 RBM34 
8.516479,1.5540614,Cluster 1,WHSC1,MYEF2 IMP3 DDX56 CCDC137 PAPD5 NOC3L DDX31 FTSJ3 GNL3 REXO4 GLTSCR2 GTPBP4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 RPL26 GZF1 FYTTD1 RBM28 RRP8 ZNF771 DDX27 STAU2 NIP7 DDX24 ZC3HAV1 RPF2 DHX30 LLPH PES1 RRS1 LYAR 
9.1637125,1.5661422,Cluster 1,ZNF768,NOP16 MRPS26 SURF6 DDX54 RRP1B FTSJ3 GNL2 GLTSCR2 GTPBP4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL26 POP1 ZNF512 RBM28 DDX27 STAU1 NOP2 ZC3HAV1 DDX21 PPAN ZC3H8 KRI1 DHX30 DHX57 ZNF629 PURA BMS1 RPL15 RRP15 RPS5 BRIX1 RPL17 LYAR RPS13 RBM34 
8.826587,1.6000217,Cluster 1,BOP1,PAPD5 NOC3L DDX31 FTSJ3 GNL3 REXO4 LARP7 WDR12 GLTSCR2 GTPBP4 MRTO4 EBNA1BP2 MYBBP1A DKC1 RPL7L1 NOL12 RPS24 RBM28 RRP8 DDX27 WHSC1 DDX24 ZC3HAV1 RPF2 PES1 RPL15 RRS1 
8.474477,2.4354024,Cluster 1,DDX10,DHX30 ZNF771 NOP16 IMP3 DDX21 GZF1 GNL3 LARP7 NOP56 
8.245012,1.6266754,Cluster 1,NOC2L,DDX18 NIP7 MPHOSPH10 DDX56 CCDC137 DDX24 DDX10 DDX21 DDX31 FTSJ3 SDAD1 WDR36 RPF2 GTPBP4 MRTO4 DHX30 NSA2 EBNA1BP2 MYBBP1A DKC1 PES1 RRS1 GLYR1 NOP56 
9.808554,1.6863781,Cluster 1,NVL,UPF1 IMP3 IMP4 DDX31 GNL3 REXO4 GNL2 GTPBP4 MRTO4 NSA2 LIN28B DKC1 RPL7L1 RPL26 CCDC86 POP1 ZNF512 STAU2 NIP7 YTHDC2 ZC3HAV1 RPF2 DHX30 HERC5 SRP72 LLPH RPL36A PES1 RPL15 RPS5 RPL17 RRS1 LYAR DDX18 MYEF2 NOP16 SURF6 DDX56 CCDC137 PAPD5 NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RRP8 DDX27 WHSC1 DDX24 DDX21 ZNF22 PPAN TTF1 RRP9 LARP1 C7ORF50 NKRF DHX57 BRIX1 IGF2BP3 NIFK RPS13 RBM34 
8.853722,1.5405191,Cluster 1,DDX31,UPF1 IMP3 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 DKC1 RPL7L1 RPL26 RPL26L1 STAU2 NIP7 ZC3HAV1 RPF2 DHX30 HERC5 LLPH RPL36A PES1 RPS5 RPL17 RRS1 LYAR MYEF2 C9ORF114 NOP16 DDX56 CCDC137 PAPD5 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A NMNAT1 TSR1 GZF1 NOP56 FYTTD1 RBM28 RRP8 ZNF771 DDX27 MPHOSPH10 DDX24 DDX21 RRP9 LARP1 IGF2BP3 
9.873271,1.8038421,Cluster 1,PPAN,UPF1 IMP3 IMP4 RBM19 DDX31 GNL3 REXO4 GNL2 LARP7 GTPBP4 MRTO4 NSA2 BOP1 LIN28B XRN2 DKC1 RPL7L1 RPL26 CCDC86 PABPC4 POP1 ZNF512 RPL26L1 STAU2 NIP7 ZC3HAV1 ZC3H8 SPTY2D1 RPF2 DHX30 HERC5 SRP72 LLPH PURA PES1 RPL15 GAR1 RPS5 RPL17 RRS1 SF3B2 LYAR DDX18 NOP16 MRPS26 SURF6 DDX56 CCDC137 PAPD5 MRPS22 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 ZCCHC3 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 ZNF22 KRI1 TTF1 RRP9 LARP1 C7ORF50 NKRF DHX57 BMS1 BRIX1 RRP12 NIFK RPS13 RBM34 
8.851904,1.5074333,Cluster 1,RPS24,UPF1 IMP3 IMP4 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 DKC1 RPL7L1 RPL26 PABPC4 RPL26L1 STAU2 DDX47 NIP7 RPF2 DHX30 LLPH RPL36A PES1 RPS5 RPL17 RRS1 ZNF622 LYAR NOP16 CCDC137 MINA RRP1B NOC3L FTSJ3 GLTSCR2 EBNA1BP2 MYBBP1A TSR1 GZF1 ZCCHC3 NOP56 RBM28 RRP8 ZNF771 DDX27 ZNF770 MPHOSPH10 DDX24 DDX21 RRP9 LARP1 RPS17 DHX57 IGF2BP3 
9.011303,1.4217253,Cluster 1,GAR1,NOP16 IMP3 SURF6 DDX56 CCDC137 DDX31 FTSJ3 REXO4 LARP7 GLTSCR2 GTPBP4 MOV10 NSA2 EBNA1BP2 LIN28B MYBBP1A DKC1 HADHA RPL26 PABPC4 TSR1 NOL12 GZF1 NOP10 GLYR1 NHP2 RPS24 RPL26L1 RBM28 RRP8 ZNF771 DDX27 WHSC1 NIP7 DDX24 ZC3HAV1 DDX21 DHX30 LARP1 LLPH PURA PES1 RPL15 BRIX1 RPL17 RRS1 RPS13 
9.451543,1.611314,Cluster 1,XRN2,MYEF2 NOP16 SURF6 CCDC137 SEPT2 PAPD5 MRPS22 NOC3L DDX31 FTSJ3 REXO4 GLTSCR2 GTPBP4 MOV10 EBNA1BP2 LIN28B MYBBP1A DKC1 PXDN RPL26 PABPC4 GLYR1 RPL26L1 RBM28 ZNF771 DDX27 STAU2 NIP7 DDX24 ZC3HAV1 DDX21 CDKN2AIP DHX30 LARP1 PURA RPL15 GAR1 BRIX1 RPL17 IGF2BP3 RPS13 
9.46957,1.6452386,Cluster 1,NIFK,UPF1 IMP3 RBM19 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 BOP1 LIN28B DKC1 RPL7L1 RPL26 POP1 ZNF512 RPL26L1 ZCCHC9 NIP7 ZC3HAV1 RPF2 DHX30 LLPH PURA PES1 RPL15 RPS5 RPL17 RRS1 DDX18 NOP16 SURF6 DDX56 CCDC137 PAPD5 NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A NOL12 GZF1 ZCCHC3 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 DDX24 DDX21 NOC2L TTF1 RRP9 C7ORF50 NKRF BRIX1 RPS13 RBM34 
8.4696665,2.3419,Cluster 1,DDX21,RBM28 ZCCHC9 ZNF771 STAU2 IMP3 IMP4 MPHOSPH10 PAPD5 MINA LARP7 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 TSR1 GZF1 LYAR NOP56 
8.269184,1.384751,Cluster 1,RPL36A,RBM28 DDX27 NOP16 STAU2 DDX24 DDX21 GNL3 REXO4 DHX30 EBNA1BP2 MYBBP1A PES1 RPS5 LYAR RPL26L1 
9.621025,1.9962443,Cluster 1,ZC3H8,NOP16 MRPS26 SURF6 CCDC137 DDX10 FTSJ3 GNL3 LARP7 GLTSCR2 GTPBP4 MOV10 NSA2 LIN28B MYBBP1A RPL26 PABPC4 TSR1 NOL12 GZF1 ZNF512 RPS24 RBM28 ZCCHC9 ZNF771 DDX24 DDX21 DHX30 LLPH DHX57 PURA BMS1 RPL15 GAR1 RPS5 BRIX1 SF3B2 LYAR RPS13 
8.991074,1.3908982,Cluster 1,AATF,DDX18 IMP3 IMP4 SURF6 KRR1 CCDC137 FTSJ3 GNL3 REXO4 GNL2 GLTSCR2 GTPBP4 RSL1D1 NSA2 MYBBP1A POP1 GZF1 ZNF512 ZCCHC3 GLYR1 RPS24 RBM28 HP1BP3 ZNF771 DDX27 DDX24 DDX21 PPAN KRI1 DHX30 LARP1 SRP72 PURA RPL15 RPS5 BRIX1 RRP12 RPS13 
9.373164,1.4882673,Cluster 1,ABT1,RRP8 DDX27 WHSC1 MPHOSPH10 CCDC137 DDX24 PAPD5 DDX31 FTSJ3 GNL2 GLTSCR2 DHX30 SRP72 LIN28B XRN2 NKRF POP1 ZNF512 LYAR GLYR1 RPS13 
8.269989,1.4788777,Cluster 1,RRP9,RBM28 ZNF771 DDX27 IMP3 DDX21 GNL3 REXO4 LARP7 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 RRS1 RPL26L1 
9.125159,2.2021568,Cluster 1,RSL24D1,UPF1 NOP16 SURF6 CCDC137 PAPD5 NOC3L DDX31 FTSJ3 REXO4 GNL2 GTPBP4 MRTO4 RSL1D1 EBNA1BP2 LIN28B DKC1 ZNF512 GLYR1 RPS24 DDX27 NVL NIP7 MPHOSPH10 DDX24 DDX21 PPAN RPF2 LLPH RPL15 RRS1 NIFK RBM34 
8.128952,1.9859748,Cluster 1,DDX55,DDX18 DDX56 DDX24 NOP56 GTPBP4 
8.334374,1.9371874,Cluster 1,REXO4,RBM28 ZNF771 DDX27 NOP16 STAU2 IMP3 DDX21 PAPD5 GNL3 RPF2 GLTSCR2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RRS1 GZF1 LYAR FYTTD1 RPL26L1 
8.243395,1.4167049,Cluster 1,C8orf33,RBM28 C7ORF50 EBNA1BP2 WHSC1 RPL26 PAPD5 PPAN FTSJ3 NOP56 GTPBP4 FYTTD1 
8.341083,1.9393128,Cluster 1,GLTSCR2,RBM28 ZNF771 DDX27 NOP16 STAU2 IMP3 IMP4 MPHOSPH10 DDX21 PAPD5 MRPS22 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 RRS1 GZF1 LYAR 
8.436389,2.0698164,Cluster 1,GNL3,UTP18 NOP16 IMP3 IMP4 PAPD5 MINA LARP7 GLTSCR2 EBNA1BP2 MYBBP1A DKC1 TSR1 GZF1 NOP56 RBM28 ZCCHC9 ZNF771 DDX27 STAU2 DDX47 MPHOSPH10 DDX21 RPF2 DHX30 RPS17 PES1 RPS5 RRS1 LYAR 
8.549458,1.3304578,Cluster 1,CCDC137,UPF1 NOP16 IMP3 IMP4 DDX56 DDX10 PAPD5 RRP1B FTSJ3 GNL3 REXO4 LARP7 GLTSCR2 GTPBP4 MRTO4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 RPL26 TSR1 GZF1 ZCCHC3 NOP56 RPL26L1 RBM28 ZCCHC9 ZNF574 ZNF771 DDX27 STAU2 MPHOSPH10 DDX24 ZC3HAV1 DDX21 RRP9 RPF2 DHX30 LARP1 DHX57 PES1 RPS5 RRS1 LYAR 
8.451256,2.1754642,Cluster 1,DDX24,NOP16 IMP3 IMP4 PAPD5 MRPS22 MINA GNL3 REXO4 LARP7 WDR12 GLTSCR2 EBNA1BP2 MYBBP1A DKC1 TSR1 GZF1 NOP56 RPL26L1 RBM28 ZCCHC9 ZNF771 DDX27 STAU2 MPHOSPH10 DDX21 RRP9 RPF2 DHX30 RPS17 PES1 RPS5 RRS1 IGF2BP3 LYAR 
8.586553,1.2707176,Cluster 1,RPL17,UPF1 NOP16 MRPS26 CCDC137 MRPS22 MINA RRP1B FTSJ3 GNL3 REXO4 GLTSCR2 GTPBP4 MOV10 MRTO4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 RPL26 PABPC4 TSR1 RPL26L1 RBM28 RRP8 ZNF771 DDX27 STAU2 DDX47 NIP7 DDX24 ZC3HAV1 DDX21 RRP9 RPF2 DHX30 LARP1 HERC5 RPS17 LLPH DHX57 RPL36A PES1 RPS5 RRS1 IGF2BP3 ZNF622 LYAR 
9.564798,1.5908768,Cluster 1,C7orf50,UPF1 IMP3 IMP4 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 BOP1 LIN28B DKC1 RPL26 PABPC4 POP1 ZNF512 RPL26L1 STAU2 NIP7 ZC3HAV1 RPF2 DHX30 HERC5 LLPH PURA RPL36A PES1 RPL15 GAR1 RPL17 RRS1 SF3B2 LYAR MYEF2 NOP16 SURF6 DDX56 CCDC137 PAPD5 NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 DDX24 DDX21 KRI1 TTF1 RRP9 LARP1 NKRF BRIX1 RPS13 RBM34 
9.798879,1.7907258,Cluster 1,NKRF,IMP3 DDX31 GNL3 REXO4 GTPBP4 MRTO4 NSA2 LIN28B XRN2 DKC1 RPL7L1 RPL26 ZNF512 RPL26L1 STAU2 NIP7 YTHDC2 ZC3HAV1 RPF2 DHX30 LLPH PURA RPL36A PES1 RPL15 RPS5 RPL17 RRS1 LYAR NOP16 SURF6 CCDC137 PAPD5 MRPS22 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 GLYR1 NOP56 RPS24 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 LARP1 RPS17 DHX57 BRIX1 IGF2BP3 RPS13 
8.224203,1.2146609,Cluster 1,DDX56,UPF1 NOP16 IMP3 IMP4 DDX10 PAPD5 FTSJ3 REXO4 LARP7 GLTSCR2 GTPBP4 MRTO4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 GZF1 NOP56 ZNF771 DDX27 MPHOSPH10 DDX24 DDX21 RPF2 DHX30 PES1 RRS1 
9.145572,2.1423373,Cluster 1,RPF1,IMP3 DDX56 CCDC137 DDX10 GNL3 GLTSCR2 RPS26 NSA2 CEBPZ POP1 GZF1 GLYR1 RRP8 ZNF771 DDX27 ZNF770 STAU1 WHSC1 DDX24 PAK1IP1 KRI1 TTF1 RPF2 DHX30 HERC5 GAR1 NIFK 
9.9249525,1.932339,Cluster 1,HP1BP3,UPF1 IMP3 IMP4 RBM19 KNOP1 DDX31 GNL3 REXO4 GNL2 LARP7 SRRM1 GTPBP4 NSA2 LIN28B XRN2 DKC1 RPL7L1 RPL26 CCDC86 PABPC4 POP1 ZNF512 RPL26L1 NVL STAU2 NIP7 ZC3HAV1 ZC3H8 RPF2 DHX30 HERC5 SRP72 LLPH PURA RPL36A PES1 RPL15 GAR1 RPS5 RPL17 RRS1 SF3B2 LYAR DDX18 MYEF2 NOP16 SURF6 DDX56 CCDC137 PAPD5 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 ZCCHC3 RSL24D1 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 ZNF22 PPAN KRI1 TTF1 RRP9 LARP1 C7ORF50 NKRF DHX57 BRIX1 RRP12 IGF2BP3 NIFK RPS13 RBM34 
8.11522,1.6055491,Cluster 1,ZNF770,RBM28 SET ZNF574 ZNF771 NOP16 IMP3 CCDC137 DDX24 DDX10 DDX21 FTSJ3 GNL3 GLTSCR2 DHX30 ZKSCAN8 
9.368347,2.1309867,Cluster 1,KNOP1,IMP3 IMP4 DDX31 GNL3 REXO4 GNL2 LARP7 GTPBP4 BOP1 LIN28B XRN2 DKC1 RPL7L1 CCDC86 CEBPZ POP1 ZNF512 RPL26L1 ZCCHC9 NVL STAU2 NIP7 ZC3HAV1 RPF2 DHX30 LLPH PURA RPL15 RPL17 RRS1 LYAR DDX18 ABT1 NOP16 ZCRB1 UTP3 CCDC137 PAPD5 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A NOL12 GLYR1 RPS24 RBM28 RRP8 ZNF771 DDX27 ZNF770 WHSC1 MPHOSPH10 DDX24 DDX21 PPAN TTF1 RRP9 C7ORF50 NKRF BRIX1 NIFK RPS13 RBM34 
9.94004,1.880638,Cluster 1,RSL1D1,UPF1 IMP3 IMP4 RBM19 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 BOP1 LIN28B XRN2 DKC1 RPL7L1 RPL26 PABPC4 POP1 ZNF512 RPL26L1 ZCCHC9 STAU2 NIP7 YTHDC2 ZC3HAV1 ZC3H8 RPF2 DHX30 SRP72 LLPH ZNF629 PURA RPL36A PES1 RPL15 GAR1 RPS5 RPL17 RRS1 LYAR DDX18 NOP16 MRPS26 SURF6 DDX56 CCDC137 DDX10 PAPD5 MINA RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 ZCCHC3 GLYR1 NOP56 RPS24 RBM28 RRP8 ZNF771 DDX27 ZNF770 MPHOSPH10 DDX24 DDX21 KRI1 TTF1 RRP9 LARP1 C7ORF50 RPS17 NKRF DHX57 BMS1 BRIX1 IGF2BP3 MMTAG2 RPS13 RBM34 
8.415377,1.3194512,Cluster 1,DHX57,RBM28 DDX27 NOP16 NGDN DDX24 DDX21 GNL3 DHX30 NSA2 RPS17 EBNA1BP2 MYBBP1A ZKSCAN8 RPL7L1 PES1 RPS5 TSR1 LYAR NOP56 
9.203332,1.6245645,Cluster 1,RBM19,DDX18 UPF1 SURF6 DDX56 CCDC137 LARP7 GTPBP4 MOV10 NSA2 MYBBP1A RPL26 NOL10 TSR1 GZF1 ZCCHC3 ZCCHC9 RRP8 LTV1 ZNF771 DDX27 DDX24 DDX21 ZC3H8 DHX30 LLPH BMS1 RPS5 RPL17 RPS13 
8.252576,1.3125675,Cluster 1,ZC3HAV1,NOP16 PAPD5 FTSJ3 GNL3 REXO4 GLTSCR2 NSA2 EBNA1BP2 MYBBP1A DKC1 GZF1 FYTTD1 RPL26L1 RBM28 ZNF771 DDX27 STAU2 DDX24 DDX21 RRP9 RPF2 DHX30 PES1 RPS5 RRS1 LYAR MMTAG2 
9.938956,1.9158477,Cluster 1,CCDC86,RBM19 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 BOP1 LIN28B DKC1 RPL7L1 RPL26 POP1 ZNF512 ZCCHC9 NIP7 YTHDC2 ZC3HAV1 ZC3H8 RPF2 DHX30 SRP72 LLPH ZNF629 PURA RPL36A PES1 RPL15 RPS5 RPL17 RRS1 LYAR DDX18 C9ORF114 NOP16 MRPS26 SURF6 DDX56 CCDC137 PAPD5 MRPS22 RRP1B NOC3L FTSJ3 WDR12 GLTSCR2 RSL1D1 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 GLYR1 NOP56 RPS24 RBM28 RRP8 ZNF771 DDX27 WHSC1 DDX24 DDX21 KRI1 TTF1 RRP9 LARP1 NKRF DHX57 BRIX1 NIFK RPS13 RBM34 
9.414065,1.9424441,Cluster 1,NOL12,NOP16 IMP3 SURF6 DDX56 CCDC137 PAPD5 NOC3L DDX31 FTSJ3 GNL3 REXO4 LARP7 GLTSCR2 GTPBP4 NSA2 EBNA1BP2 LIN28B MYBBP1A DKC1 RPL7L1 RPL26 GZF1 RPS24 FYTTD1 RPL26L1 RBM28 RRP8 ZNF771 DDX27 WHSC1 NIP7 MPHOSPH10 DDX24 ZC3HAV1 DDX21 RPF2 DHX30 LLPH DHX57 PURA PES1 RPS5 BRIX1 RPL17 RRS1 LYAR RPS13 
8.423871,2.5523798,Cluster 1,DKC1,DHX30 STAU2 MPHOSPH10 PES1 PAPD5 WDR36 LARP7 RPF2 NOP56 
