x,y,Name,Genes
12.596707,10.787181,DDX50,KNOP1 DDX31 GNL3 REXO4 GNL2 SRRM1 SMARCA5 GTPBP4 MRTO4 LIN28B XRN2 RPL26 CCDC86 POP1 ZNF512 HP1BP3 NVL STAU1 STAU2 NIP7 ZC3HAV1 RPF2 DHX30 SRP72 PURA PES1 RPL15 RPS5 RPL17 RRS1 LYAR DDX18 ABT1 NOP16 SURF6 CCDC137 PAPD5 MRPS22 SRP68 RRP1B NOC3L FTSJ3 GLTSCR2 RSL1D1 EBNA1BP2 MYBBP1A TSR1 NOL12 GLYR1 RPS24 RBM28 RRP8 DDX27 WHSC1 DDX24 DDX21 PPAN KRI1 TTF1 LARP1 NKRF RRP15 BRIX1 RRP12 IGF2BP3 NIFK RPS13 RBM34
12.055161,10.927187,UTP23,DDX18 TOE1 ZCRB1 KRR1 CCDC137 SRP68 CHERP FTSJ3 GNL3 GNL2 GLTSCR2 GTPBP4 TSR1 POP1 GZF1 GLYR1 RPS24 HP1BP3 LTV1 DDX27 PRDM15 KRI1 AATF DHX30 RPS17 SRP72 RPL15 RPS5 RRP12 RRS1 LYAR RPS13
7.622173,10.655924,SMARCB1,SMARCD1 SS18 SMARCC1 SMARCD2 SMARCD3 SMARCC2 ACTL6A SMARCE1 ARID1A ARID1B SMARCA2 SMARCA4 TBL1XR1 BCL7B DPF2 DPF3 BRD7 ARID2
11.538873,13.482315,COMMD7,COMMD9 COMMD10 FAM45A COMMD3 COMMD4 CCDC22 COMMD1 COMMD2 CCDC93 COMMD8 VPS29 COMMD5
8.846012,13.341458,TUBGCP3,MZT2A NME7 TUBGCP2 TUBGCP6 TUBGCP4 MZT1
8.334182,10.4766865,PDHA1,STAT5B PDHX PDHB ATP5A1 DLAT STAT5A
9.147012,12.912803,AP2M1,FCHO2 CLMN KIF13A AP2B1 AP2A2 BMP2K AAK1
7.4530997,13.660217,HNRNPA3,SYNCRIP HNRNPK HNRNPA2B1 HNRNPH1 HNRNPH2 HNRNPH3 ZNF326 HNRNPR SAFB
10.117564,13.958302,BMS1,DHX30 IMP3 MPHOSPH10 CCDC137 DDX10 DDX21 RPL26 RPS5 TSR1 RRS1 GLTSCR2
9.103608,13.144422,TUBGCP6,MZT2A NME7 TUBGCP2 TUBGCP4 MZT1
8.096825,13.169822,ENO2,HINT1 FABP5 GSTO2 TAGLN2 GAPDH
7.0297995,16.139956,SYF2,XAB2 AQR SNW1 ISY1 DHX8 BUD31 CDC5L CWC15 CCDC12 CRNKL1 PPIE BCAS2
8.244896,10.494951,PPP1R18,PPP1CC CFL2 FBXO46 PPP1CA PPP1CB
9.784884,12.334318,ANAPC7,ANAPC13 ANAPC15 FZR1 CDC26 CDC16 CDC27 ANAPC5 ANAPC1 ANAPC10
9.519609,13.032726,POLR2L,POLR1B POLR1D POLR2E GPN1 POLR2H
5.2361946,12.964683,YBX3,NOP58 BTF3 RPS8 RPL21 RPL23 RPL35A RPL23A RPS3A SRPK1 RPS20 RPL27 RPL6 RPL31 RPL3 RPLP0 RPLP2 RPL13 RPL12 ZC3H8 RPL9 FBL RPS15 RPL18A RPS19 RPL14 RPS3 RPS15A RPS12 RPS14 RPS13
7.3798075,15.044724,SF3B6,SF3B5 PHF5A SF3B3 SF3A2 SF3A3 DDX23 SNRPD1 CCDC97 PRPF31 SNRPB2 SF3A1 SF3B2
9.273767,15.220677,SLC25A3,SLC25A4 RPL22 HSP90AB1 RPS9 RPL35 RPL13 ATP5A1 ATP5C1 RPL10A RPL36AL RPL27A RPS5 RPL36 RPL22L1 RPS3 RPS23 SLC25A6 SLC25A5 RPL7A HIST1H1C
11.590491,14.749215,NXF1,GLE1 NUP205 NUP107 UBE2I TMEM214 SUMO1 NUP43 NUP35 NUP153 NUP210 NUP160 NUP37
9.089663,14.898067,WDR5,RBBP5 ASH2L BOD1 BOD1L1 ATN1 FAM199X KANSL1 KDM6A
9.833417,14.886423,MED15,CDK19 MED4 MED9 MED17 MED27 MED6 MED7 MED12L MED29 MED13 MED23 MED26 MED14 MED25 MED31 MED20 MED22
9.53777,12.6431875,GNPTG,ANAPC13 ANAPC15 CFAP97 GNPTAB CDC26 CDC16 FBXO5
8.303338,14.630924,RCOR1,HDAC1 GSE1 HMG20B HMG20A RCOR3
11.721174,14.869219,TMEM209,NUP205 NUP107 UBE2I NDC1 NUP153 NUP210 NUP160 NXF1 GLE1 TMEM214 SUMO1 NUP43 NUP35 RCC1
12.617387,10.829098,STAU1,UPF1 IMP3 IMP4 KNOP1 DDX31 GNL3 REXO4 GNL2 LARP7 SRRM1 GTPBP4 NSA2 LIN28B XRN2 DKC1 RPL7L1 RPL26 CCDC86 CEBPZ POP1 ZNF512 RPL26L1 HP1BP3 NVL STAU2 NIP7 YTHDC2 ZC3HAV1 ZC3H8 RPF2 DHX30 HERC5 SRP72 LLPH ZNF629 PURA PES1 RPL15 GAR1 RPL17 RRS1 LYAR DDX18 MYEF2 ABT1 NOP16 MRPS26 SURF6 DDX56 CCDC137 PAPD5 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 ZNF22 PPAN KRI1 TTF1 LARP1 C7ORF50 NKRF BRIX1 RRP12 NIFK RPS13 RBM34
-2.6521955,10.003302,SYT1,STXBP1 CAMK2A CAMK2B HIST1H2BL CRMP1 NCALD SNAP91 DCLK1 SYN1 GNG2 DPYSL2 DPYSL5 MAPT DPYSL3 GNAO1 VSNL1 STX1B SNCB
9.229793,14.081149,SNRPA,CPSF6 USP39 DHX9 EIF1 PRPF6 HNRNPM PRPF18 LSM7 DDX39B SNRPD2 DHX16 TAOK1 DTD1
9.591965,14.321035,AIMP1,AIMP2 YTHDF2 QARS MARS EEF1E1
7.050902,14.675473,PRPF19,PRPF6 SART1 PRPF8 SF3A3 USP39 DDX17 DDX23 PRPF40A CDC73 U2SURP
9.172603,15.828697,RPL32,SND1 RPS8 RPL22 RPL21 RPS9 RPS6 RPL24 EIF1AX RPL23 EEF1A1 SERBP1 RPL26 FAU RPL27 RPL26L1 MPG RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 RRBP1 RPL36AL MTHFD1L PES1 RPL15 RPS5 RPL14 RPS3 RPL18 TTC37 MINA EIF2S1 RPL3L RPS27 RPS26 RPS29 RPL27A NCL RPS20 RPS23 RPS25 RPL6 RPL31 PWP1 RPL3 RPL4 RPL30 RPL35 RPL34 RPL9 RPL7 RPL8 RPS16 RPS15 RPS18 RPS19 G3BP1 RPL36 RPL39 RPS10 RPS12 RPS11 RPS14 RPS13 NAP1L4 RPL13A NAP1L1 RPS3A RPL37A NAT10 EEF1G PABPC1 SLC25A3 DDX47 RPF2 TRMT112 HIST1H1E RPS15A ZNF622 NPM1 NPM3 RPL35A RPL23A EBNA1BP2 TSR1 UBA52 SLC25A6 SLC25A5 RPLP0 YBX1 YBX3 RPL10A RPS4X RPL18A RRP15 IGF2BP1 IGF2BP3 RACK1 RPL7A RBM34
6.9984884,15.532825,PRPF4,SF3A2 SF3A3 CDC5L TFIP11 PRPF6 NUDT21 PRPF8 SNW1 SNRNP40 PRPF19 PRPF3 PRPF31 TUT1 SNRPA1 SNRNP200 SF3A1 CCDC84 SF3B3 SF3B4 USP39 DDX23 PQBP1 SNU13 EFTUD2 SART1 TPR SNRPD2 SNRPD1 DHX15 SF3B1
9.14941,11.273547,SORBS2,ABLIM1 MYO5C NEXN MYO5A MYO5B COBL TWF1
9.882955,12.235015,ANAPC16,ANAPC13 CDC23 ANAPC15 FZR1 CDC26 CDC16 CDC27 ANAPC5 ANAPC7 ANAPC1 ANAPC10 CDC20
11.21828,12.158884,LIN28B,UPF1 IMP3 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 DKC1 RPL26 PABPC4 RPL26L1 STAU2 ZC3HAV1 RPF2 DHX30 LLPH RPS5 RPL17 RRS1 SF3B2 LYAR NOP16 MRPS26 SURF6 CCDC137 PAPD5 FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A GZF1 ZCCHC3 RPS24 RBM28 ZNF574 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 RRP9 LARP1 BMS1 BRIX1 IGF2BP3 MMTAG2 RPS13
2.9143314,12.785271,MRPL50,TRUB2 MTERF3 MRPL19 MRPL28 MRPL48 MRPL38 MRPL13 MRPL47 MRPL34 MRPL12 MRPL53 MRPL4 MRPL54 MRPL32 MRPL21 MRPL43 MRPL3 MRPL52 MRPL9 ICT1 TBC1D8 SLC25A10
7.4700933,13.5708275,VPS16,VPS41 TGFBRAP1 VPS33A VPS11 VPS18
7.739051,15.2805195,POLR2B,TUBB POLR2E POLR2G RPRD1B RPAP2 TUBB2A GTF2F2 TUBB4B
5.9394164,15.914645,EP400,MORF4L1 MORF4L2 VPS72 TRRAP MEAF6 YEATS4 KAT5 ACTR6 MBTD1 EPC2 JAZF1 BRD8
9.768061,10.236721,AFAP1,ABLIM1 NEXN MYO5A MYH9 MYO5B COBL TWF1 SORBS2 SPTBN1 CORO1C LIMA1 AKAP2
7.850865,14.572256,JUN,ATF2 FOSL2 ATF3 FOS ATF7 CREB5
9.083584,13.52301,COPS3,DDB2 CUL4B COPS4 CUL4A COPS6 BTBD1 COPS2 CUL2 COPS7A DCAF11 COPS8 RBX1
9.325495,13.721569,GEMIN4,XPO4 DYM SAAL1 THADA GEMIN8 TNPO2
7.2681193,13.942628,PPWD1,HNRNPA2B1 HNRNPA1L2 EIF4H HNRNPA3 HNRNPR
9.9406,13.770043,NOP16,RBM28 ZNF771 DDX27 STAU2 IMP3 IMP4 MPHOSPH10 DDX21 PAPD5 MRPS22 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 TSR1 LYAR NOP56
7.911997,15.330902,ACTR1A,ACTR1B DCTN3 DCTN2 DCTN5 DCTN4
9.003575,13.206256,CCDC59,STAU1 STAU2 LLPH CCDC137 DDX24 KNOP1 NOL12 FTSJ3
10.805027,16.395737,PSMC6,USP14 MACF1 PSMD13 PSMD12 PSMD14 PSMD9 PSMD7 PSMD8 PSMD5 PSMC2 PSMD3 PSMC3 PSMD4 PSMD1 GNPNAT1 PSMC1 PSMD2 PAAF1
11.635733,13.522265,CCDC22,COMMD9 COMMD10 COMMD3 COMMD4 COMMD2 CCDC93 VPS29 COMMD5
3.0017743,13.293986,MRPL10,MRPL19 MRPL28 MRPL48 MRPL38 MRPL13 MRPL47 MRPL34 MRPL12 MRPL53 MRPL4 MRPL54 MRPL32 MRPL21 MRPL43 MRPL3 MRPL52 MRPL9 ICT1 MRPL50
9.170207,11.520076,USO1,SLC30A6 GOLGA2 BTBD3 BLZF1 FAM83B
6.6088567,14.277599,CLK3,CLK2 MKRN1 SRSF1 ZC3H14 SRSF8 YWHAH SRSF9
3.1779623,12.921253,MRPL34,MRPL53 ICT1 MRPL28 MRPL38 MRPL47
11.590565,14.739359,AAAS,NUP205 NUP107 UBE2I NDC1 NUP153 NUP210 NUP133 NUP160 SMPD4 NXF1 GLE1 TMEM214 NUP98 SUMO1 NUP43 NUP35 RCC1 TMEM209 NUP37
5.538836,11.180704,CENPH,CENPU CENPN CENPO ITGB3BP CENPT
9.768426,10.169258,SPECC1,NEXN MYO5A MYH9 COBL TWF1 SORBS2 CORO1C
8.453461,15.458492,NOP10,RPS8 RPL11 RPLP0 RPL13 YBX1 RPS3A RPF2 RPS4X HADHA PES1 EEF1G RPS5 RPL14 RPS3 RPS15A RPS25
9.381845,17.591415,RBM28,STAU2 IMP4 MPHOSPH10 PAPD5 MINA LARP7 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 LYAR NOP56 FYTTD1
9.456531,14.231015,TCP1,CCT6B CCT4 CCT6A PDCL3 CCT2 TUBA3E TCEA1 TXNDC9 CCT5
-1.9855057,10.196401,CRMP1,CAMK2A CAMK2B NCALD SNAP91 DCLK1 SYN1 GNG2 DPYSL2 MAPT DPYSL3 GNAO1 VSNL1 STX1B SNCB
10.887127,16.577976,PSMD2,PSMD13 PSMD12 PSMD5 PSMD14 PSMC2 PSMD3 PSMC3 PSMD4 UCHL5 PAAF1
6.4977627,10.242774,DIS3L,EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 C1D EXOSC2 MPHOSPH6 EXOSC1
9.376019,17.667566,RPS3A,TUFM SND1 RPS8 RPL21 RPS9 MINA RPS27 EBNA1BP2 RPL27A FAU TSR1 HNRNPC RPS20 RPL3 RPL30 RPL11 HSP90AB1 RPLP2 ATP5C1 RPF2 G3BP1 PES1 RPS5 RPL39 RPS3 RPS15A
7.1505246,15.393557,CD2BP2,PRPF6 SART1 PRPF8 SF3A3 USP39 DDX23 THOC2 PRPF31 SNRPF SNRPE SF3A1 SF3B2
10.787602,16.502699,PSMD6,PSMD11 PSMD10 PSMD13 PSMD12 PSMD14 UCHL5 PSMD9 PSMC6 PSMD7 PSMD8 PSMD5 PSMC5 PSMC2 PSMD3 PSMC3 PSMD4 PSMD1 PSMC1 PSMD2 PAAF1
9.46675,14.040729,PDCL3,CCT4 CCT2 HGH1 PDCD5 PDCL TXNDC9 CCT8
11.607153,14.752152,NUP205,SMPD4 GLE1 NUP107 TMEM214 SUMO1 NUP43 NUP35 NUP153 NUP210 NUP133 NUP88 NUP160
10.415194,13.262034,ZNF771,RBM28 STAU2 IMP3 PAPD5 LARP7 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 ZCCHC3 LYAR FYTTD1
8.680358,13.575481,TRAPPC2L,TRAPPC8 TRAPPC5 TRAPPC11 TRAPPC2B TRAPPC12
10.333371,15.156957,CDK8,CDK19 MED4 MED9 CCNC MED17 MED27 MED16 MED6 MED7 MED12L MED18 MED29 MED24 MED13 MED12 MED23 MED15 MED14 MED25 MED31 MED20 MED22 MED21
7.958162,14.045638,RBMX,RBM12B TAF15 NCOA5 YLPM1 ZNF326 HNRNPR APOBEC3B
11.011762,12.205298,NIP7,MYEF2 NOP16 DDX56 CCDC137 PAPD5 MINA RRP1B FTSJ3 GNL3 REXO4 WDR12 GLTSCR2 GTPBP4 MOV10 MRTO4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 RPL26 NOP56 RPL26L1 RBM28 RRP8 ZNF771 DDX27 STAU2 DDX24 ZC3HAV1 DDX21 SDAD1 RRP9 RPF2 DHX30 LARP1 HERC5 LLPH DHX57 RPL36A PES1 RPS5 RRS1 LYAR
8.637074,12.808859,TUBGCP5,MZT2A NME7 TUBGCP2 TUBGCP3 TUBGCP6 TUBGCP4 MZT1
9.052663,14.4375725,EIF3L,EIF3H EIF3F EIF3CL EIF3G EIF3D EIF3C
8.549607,14.02746,RPL18,TUFM SND1 RPS8 RPL22 RPL21 RPS9 RPS7 NAP1L1 RPS3A RPSA EEF1A1 EEF1G RPL26 FAU PABPC1 RPL27 RPL26L1 RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 NOLC1 RRBP1 RPF2 RPL36AL PES1 RPL15 RPS5 RPL14 RPS3 RPS15A RPS27A NOP58 NPM1 RPL35A RPL23A EEF2 SRPK1 RPL3L RPS27 EBNA1BP2 RPL27A TSR1 RPS20 RPS23 SLC25A6 SLC25A5 RPS25 RPL6 RPL3 RPL30 RPLP0 RPL35 RPLP2 RPL34 YBX1 SRP14 RPL10A RPL7 RPS4X RPS15 G3BP1 RPL37 IGF2BP1 RPL36 IGF2BP3 RPS12 RPL7A RPS14 RPS13
8.111173,13.57016,NEDD4L,WWOX HECW2 NEDD4 WWP1 WWP2 ITCH
12.0547695,11.206884,NAT10,SSB NOP58 NPM1 NOP16 RPS8 RPS9 CCDC137 RPL23A RPS3A FTSJ3 GNL3 GNL2 RPSA SRPK1 RSL1D1 MYBBP1A TSR1 POP1 RPS24 HP1BP3 RPL6 RPL3 RPL10 RPL13 DDX24 HNRNPU YBX1 DDX21 PPAN ZC3H8 RPL10A RPL7 DHX30 LARP1 RPS15 RPS19 DHX57 RPS5 BRIX1 RPL17 RRP12 RPS3 RPS15A RPL7A LYAR RPS13
5.4386015,14.927259,SRRM2,RBM39 PRPF8 DDX46 PPIG SRSF4 ACIN1 SRSF5 PRPF40A SRSF6 SRSF7 SRSF11
8.092444,11.731559,POLR2A,POLR2E POLR2F POLR2G GPN1 RPRD1B POLR2I RPAP2 GPN3 POLR2J POLR2K
8.3587,15.335127,MAGEA10,NCOA2 POU2F1 CRTC3 MAGEA9 ERI1 NRIP1 FAM216A FOXJ2 PHF8 MAGEA4
6.6088285,10.374007,EXOSC9,DIS3 DIS3L EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 C1D EXOSC4 EXOSC3 EXOSC2 MPHOSPH6 EXOSC1
5.237068,15.087329,LUC7L3,RBM39 DDX46 PPIG LUC7L PRPF4B ACIN1 SRSF5 SRSF6 SRSF7 SRSF11 SRRM2
7.968557,15.687308,PSMB2,PSMB8 PSMB3 PSME4 PSME2 FBXO7 PSMG2 PSMB9 PSMB10
8.55202,15.396327,CCNC,CDK19 MED4 MED9 MED17 MED27 MED16 MED6 MED7 MED12L MED18 MED29 MED24 MED13 MED12 MED23 MED15 MED14 MED25 MED31 MED20 MED22 MED21
9.074093,13.681338,ZKSCAN3,ZSCAN30 ZBED9 ZNF174 ZSCAN32 SCAND1 ZNF24 PGBD1
10.08059,15.035753,MED21,MED4 MED27 MED16 MED6 MED7 MED18 MED29 MED13 MED12 MED23 MED15 MED14 MED31 MED20 MED22
8.134033,14.618186,VPS35,SNX2 TBC1D5 SNX1 VPS26B VPS29
9.839812,9.599784,THBS3,C5ORF34 IQSEC2 FANCB THBS1 THBS4
7.3475494,10.805135,BCL7A,SMARCD1 SS18L1 SMARCC1 SMARCD2 SMARCD3 SMARCC2 SMARCB1 ACTL6A SMARCE1 ARID1A ARID1B SMARCA2 SMARCA4 BCL7B BCL7C DPF2 DPF3
-2.5080585,9.685594,DPYSL5,GNG2 DPYSL2 MAPT DPYSL3 CAMK2A VSNL1 CRMP1
9.268081,12.249617,SIKE1,PPP2CB STRIP2 SLMAP MOB4 STRN STRN3 CTTNBP2NL
5.719284,15.109595,ZC3H18,RBM39 SRSF1 U2AF2 SRRM1 PNN SRRM2 PUF60 CWC22 TRA2B PPIG LUC7L RNPS1 SRSF4 ACIN1 SRSF6 SRSF7 SRSF11 LUC7L3
7.44723,10.877191,SMARCC2,TOP2B SMARCD1 SMARCD2 SMARCD3 PBRM1 ACTL6A SMARCE1 ARID1A SMARCA2 SMARCA4 TBL1XR1 BCL7B BCL7C DPF2 DPF3 BRD7 ARID2
6.96749,11.957547,SOD1,CCS CBFB TXN HSD17B14 ENO1 TAGLN3 HSPE1
5.2867618,13.274886,NAP1L4,NPM1 UTP15 NPM3 RPS8 RPL22 RPL21 RPS9 RPL24 RPL23 RPL23A NAP1L1 RPL27A RPL37A RPL26 RPL27 RPS23 RPL6 RPL31 RPL3 RPL30 RPLP0 RPL10 RPL35 RPLP2 RPL13 YBX1 SRP14 RPL10A RPS15 RPL18A RPL14 RPL36 RPL39 RPS15A RPL18 RPL7A HIST1H1C RPS13
2.8811605,12.735211,MRPL4,MTERF3 MRPL19 MRPL28 MRPL48 MRPL38 MRPL47 MRPL34 MRPL53 MRPL54 MRPL21 MRPL52 ICT1 CINP
8.354808,13.589526,GFOD1,CARD10 GFOD2 RALGAPA1 RALGAPA2 FBXO9
5.944561,14.041558,HADHA,RPS8 RPL11 RPL10 RPLP2 RPS7 ATP5C1 RPS3A RPL10A RPL7 PES1 RPS5 RPL14 RPS3 RPS25
7.894035,14.775141,ARPC5L,ARPC1A ACTR2 ARPC3 ARPC2 ARPC1B
-0.40878356,10.297064,SEPT3,SEPT9 SEPT10 SEPT11 SEPT7 SEPT8 SEPT2 SEPT14 SEPT5 SEPT6
7.2022552,15.623152,ISY1,XAB2 AQR SF3A2 DHX8 PRPF19 CDC5L CCDC12 PPIE
6.2714396,5.8141794,MRPS25,DAP3 MRPS9 MRPS28 MRPS35 MRPS21 MRPS33 MRPS22 MRPS7
8.986516,13.241359,54865,ZCCHC9 STAU2 MPHOSPH10 PAPD5 LARP7 RPF2 DHX30 DKC1 PES1 RPS5 ZCCHC3 LYAR MMTAG2
6.4824677,10.231023,C1D,EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 EXOSC2 MPHOSPH6 EXOSC1
8.14142,13.478136,FASTKD2,TRUB2 MRPL4 WBSCR16 PTCD1 MTERF3
-2.4963171,9.698928,SYP,SYT1 SNAP91 DCLK1 SYN1 L1CAM ATP4A MAPT VSNL1 CDH13 AMPH STX1B STX1A NAPB GRIA2 STXBP1 GPM6B HPCA CAMK2A CRMP1 NCALD GNG2 CALB2 DPYSL3 CAMKV RAB6B SNCB
6.4649253,12.22971,RPL22L1,RPS27 RPS15 RPL36AL RPL3 RPL21 ATP5A1 ATP5C1 NAP1L1
11.233246,12.174353,SURF6,UPF1 IMP3 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 DKC1 RPL26 PABPC4 RPL26L1 STAU2 NIP7 ZC3HAV1 RPF2 DHX30 HERC5 LLPH RPL36A PES1 RPS5 RPL17 RRS1 SF3B2 LYAR MYEF2 NOP16 MRPS26 DDX56 CCDC137 PAPD5 MRPS22 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A GZF1 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 ZNF770 WHSC1 MPHOSPH10 DDX24 DDX21 RRP9 LARP1 DHX57 BMS1 BRIX1
8.743031,16.36772,RPL18A,SSB TUFM SND1 RPS8 RPL22 RPL21 RPS9 RPL24 RPL23 RPS7 RPSA EEF1A1 MTHFD1 RPL26 FAU RPL27 NHP2 RPL26L1 MPG RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 NOLC1 RRBP1 FBL PES1 RPL15 RPS5 RPL14 RPS3 RPL18 MYH7B MINA EEF2 EIF2S1 SRPK1 RPL3L RPS27 RPL27A RPS20 RPS23 NOP10 RPS25 RPL6 RPL31 RPL3 RPL30 RPL35 SRP14 RPL9 RPL7 RPS15 RPS17 RPS19 G3BP1 RPL36 RPL39 RPS12 RPS11 RPS14 RPS13 NSUN2 BTF3 NAP1L1 RPS3A RPL37A EEF1G PABPC1 DDX47 RPF2 RPS15A ZNF622 RPS27A NOP58 NPM1 NPM3 RPL35A RPL23A EBNA1BP2 HADHA UBA52 SLC25A5 EIF3B RPLP0 HSP90AB1 RPLP2 YBX1 RPL10A RPS4X IGF2BP1 IGF2BP3 RACK1 RPL7A RBM34
9.137171,13.095619,EPS15,FCHO2 STON2 BMP2K AAK1 AP2A1 PIK3C2A AP2M1
5.1892886,13.425463,SRPK1,NOP58 RPS8 RPL22 RPL21 RPS9 RPS7 RPL35A RPL23A SRPK2 EBNA1BP2 RPL27A RPL11 RPLP0 RPL10 RPLP2 RPL13 YBX1 NOLC1 RPL7 RPS4X RPS15 G3BP2 RPL15 RPS5 RPS3 RPS15A RPL7A RPS14 RPS13
6.076147,15.7967825,ING3,TRRAP MEAF6 ACTR6 MRGBP ZNHIT1 MORF4L1 MORF4L2 VPS72 YEATS4 KAT5 MBTD1 EPC1 EPC2 EP400 DMAP1 JAZF1 BRD8
6.7085266,10.193795,EXOSC6,EXOSC8 EXOSC7 EXOSC10 EXOSC5 EXOSC2 MPHOSPH6 EXOSC1
11.529068,13.526311,COMMD10,COMMD9 COMMD3 COMMD4 COMMD2 CCDC93
12.79247,11.080005,RBM34,EIF5B SSB UPF1 RPS8 IMP3 RPL21 RPS9 DDX31 RPS3A GNL3 REXO4 GTPBP4 MRTO4 NSA2 LIN28B XRN2 DKC1 RPL7L1 RPL26 POP1 RPL27 ZNF512 RPL26L1 STAU2 NIP7 YTHDC2 RPL13 ZC3HAV1 RPF2 DHX30 LLPH PURA RPL36A PES1 RPL15 GAR1 RPL17 RRS1 RPL18 LYAR NOP58 MYEF2 NOP16 MRPS26 SURF6 DDX56 CCDC137 RPL35A PAPD5 MRPS22 RPL23A RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RPL6 RRP8 ZNF771 DDX27 RPL3 RPL30 WHSC1 RPLP2 DDX24 YBX1 DDX21 RPL10A KRI1 TTF1 RPL7 RRP9 LARP1 NKRF BRIX1 RPL36 IGF2BP3
6.35202,13.468344,RPLP2,TUFM RPL3 RPL30 RPS8 RPL11 HSP90AB1 RPL21 RPS9 RPS27 RPL27A G3BP1 RPS5 RPL39 HNRNPC RPS20 RPS3 RPS15A
8.739212,14.373085,NOLC1,RPL3 EBNA1BP2 RPL30 RPS8 RPS9 RPL27A PES1 RPS15A
5.2203784,12.563976,HSP90AB1,RPL3 RPL30 RPL11 RPL21 RPS9 RPL27A RPS20 RPS3 RPS15A
8.499718,10.545028,DTNBP1,BLOC1S5 BLOC1S6 SNAPIN TXLNB BLOC1S1 BLOC1S3 LAMC2 SYBU
9.684592,13.417251,ENSG00000108270,TBL3 ESF1 NOL10 NOC2L WDR36
11.527379,14.732417,NUP155,NUP205 RANBP2 NUP107 NUP214 NDC1 NUP210 RGPD8 NUP160 AAAS NXF1 GLE1 NUP93 TMEM214 SUMO1 NUP43 NUP85 NUP35 TMEM209 NUP88
8.457106,14.3078985,GRAP2,USP8 GAREM1 GAB2 GAB1 PTPN23 AKAP10
9.427815,10.304822,CAPZA2,GSN SVIL ACTG1 KIAA1671 KIAA1211 LIMA1 MYL12B ACTA1 MYO1C SPECC1L MYH9 LRRFIP2 RLTPR MISP
9.608272,9.978401,VSIG8,LRRC15 S100A3 HEPHL1 FAM26D DSG4
7.9550195,15.140072,SMPD4,GLE1 NUP107 UBE2I TMEM214 NUP210
1.9354615,16.437265,MRPS18A,MTERF3 MRPL28 MRPL48 MRPL47 MRPL22 MRPL53 MRPL54 MRPL10 MRPL32 MRPL30 MRPL52 WBSCR16 MRPL50 MRPL19 MRPL38 MRPL13 MRPL34 MRPL12 MRPL4 MRPL21 MRPL43 MRPL3 MRPL2 MRPL9 ICT1
7.3780317,16.001886,BCAS2,AQR SF3A2 ISY1 DHX8 BUD31 CDC5L EFTUD2 PDIA5 XAB2 UBL5 SNW1 PRPF19 PLRG1 CCDC12 CTNNBL1 SNRNP200 PPIE
12.657146,10.845219,PWP1,RPS8 IMP3 IMP4 RPS9 RPL23 KNOP1 GTPBP4 MRTO4 LIN28B XRN2 DKC1 RPL7L1 RPL26 CCDC86 POP1 RPL26L1 STAU1 RPL11 NIP7 RPL13 RPL12 DHX30 SRP72 PES1 RPL15 RPL14 RPL18 NOP16 SURF6 DDX56 CCDC137 DDX50 FTSJ3 GLTSCR2 NOL12 RPS23 RSL24D1 GLYR1 RPL6 RRP8 RPL31 RPL3 RPL4 RPL30 WHSC1 MPHOSPH10 ZNF22 PPAN RPL9 TTF1 RPL7 RRP9 RPL8 RPS16 RPS15 RPS18 C7ORF50 BRIX1 RPL36 RPL13A DDX31 RPS3A GNL3 REXO4 GNL2 RPL37A CEBPZ ZNF512 HP1BP3 NVL NOP2 PAK1IP1 ZC3HAV1 RPF2 LLPH RRS1 RPS15A LYAR DDX18 NOP58 MYEF2 DDX10 PAPD5 RPL23A SRP68 NOC3L WDR12 RSL1D1 EBNA1BP2 MYBBP1A NMNAT1 HADHA GZF1 NOP56 FYTTD1 RBM28 DDX27 RPLP0 RPLP2 DDX24 DDX21 RPL10A RPL18A NKRF RRP15 NIFK RBM34
